bla 0.0 0.0 0.0 0.0 1486045682.25 Unknown 
bla -0.746990919113 4.87639045715 9.51156520844 10.714805273 1486045682.46 Unknown 
bla 0.275333195925 4.68485403061 8.31925201416 9.55162916638 1486045682.77 Unknown 
bla 0.421379506588 5.48451757431 8.52036571503 10.1417023043 1486045683.08 Unknown 
bla -0.196324542165 4.24910926819 9.95928096771 10.8296237374 1486045683.37 Unknown 
bla 0.0622492432594 4.85484266281 8.73344898224 9.9923222213 1486045683.67 Unknown 
bla 1.46525144577 5.61859273911 7.99364089966 9.87997171048 1486045683.98 Unknown 
bla 0.560243189335 5.27861642838 8.39586639404 9.93318862882 1486045684.33 Unknown 
bla -0.134075298905 5.9729347229 8.45093345642 10.3495024844 1486045684.64 Unknown 
bla -1.66397023201 5.16608858109 8.60176849365 10.170923723 1486045684.88 Unknown 
bla -1.15400516987 6.0399723053 8.21869564056 10.2644995695 1486045685.18 Unknown 
bla 0.0574608407915 4.69203662872 8.1348991394 9.39122428024 1486045685.49 Unknown 
bla -1.83156430721 5.13017559052 9.37270069122 10.840703282 1486045685.8 Unknown 
bla -1.25695586205 5.68802452087 8.59219169617 10.3807186231 1486045686.19 Unknown 
bla -1.00077629089 6.20517206192 9.08539676666 11.0476308732 1486045686.39 Unknown 
bla -0.84994161129 5.88434934616 7.70633649826 9.73322095684 1486045686.72 Unknown 
bla -0.967257499695 5.78379297256 9.43973922729 11.1128990322 1486045687.01 Unknown 
bla -0.179565131664 5.21157836914 7.3687543869 9.02725506168 1486045687.32 Unknown 
bla -0.20590133965 5.31452941895 8.81485176086 10.2950585172 1486045687.63 Unknown 
bla -1.4293384552 3.72238516808 8.74302577972 9.60935271202 1486045687.93 Unknown 
bla -1.4293384552 3.72238516808 8.74302577972 9.60935271202 1486045688.15 Unknown 
bla -1.4293384552 3.72238516808 8.74302577972 9.60935271202 1486045688.21 Tf 
bla -1.36708915234 4.89075565338 8.07264995575 9.53709079959 1486045688.25 Tf 
bla 0.871489405632 4.06954431534 10.4812164307 11.2772595335 1486045688.59 Tf 
bla -0.761356115341 4.70161342621 7.15088176727 8.59185323393 1486045688.88 Tf 
bla -2.11168599129 3.26748681068 10.3303813934 11.0386805152 1486045689.2 Tf 
bla -2.27688574791 4.34248352051 7.61296272278 9.05530635889 1486045689.49 Tf 
bla -1.16358196735 5.4102973938 9.78929233551 11.2452427859 1486045689.8 Tf 
bla 0.320823013783 4.69682502747 8.34558868408 9.58185489499 1486045690.11 Tf 
bla 1.70946002007 4.52204847336 8.23784923553 9.55161431293 1486045690.39 Tf 
bla 0.320823013783 3.54760837555 9.01357078552 9.69189924102 1486045690.69 Tf 
bla -1.76931500435 5.03680181503 10.6655702591 11.9270380674 1486045690.99 Tf 
bla -1.18273568153 3.97617053986 8.70471858978 9.64266154035 1486045691.28 Tf 
bla -2.10929179192 3.82533574104 11.1156797409 11.9432257576 1486045691.58 Tf 
bla -3.39497804642 4.43346309662 9.01357078552 10.6031094152 1486045691.91 Tf 
bla -1.2689268589 5.37438440323 7.79492235184 9.55274816784 1486045692.2 Tf 
bla 2.46842193604 4.24432086945 12.1834936142 13.1356340975 1486045692.5 Tf 
bla 1.33117616177 4.93863964081 8.72387218475 10.1127710036 1486045692.81 Tf 
bla -0.967257499695 5.82688856125 10.2585554123 11.8374902966 1486045693.11 Tf 
bla 0.955286502838 5.2570681572 7.73267316818 9.39912614225 1486045693.41 Tf 
bla -2.40377855301 6.5690908432 5.9058971405 9.1548198711 1486045693.74 Tf 
bla -0.634463429451 5.94659852982 8.81485176086 10.652050952 1486045694.07 Tf 
bla 0.208295553923 7.35438919067 7.7733745575 10.7030733631 1486045694.33 Tf 
bla 2.03746557236 6.37516069412 7.70154809952 10.2033221533 1486045694.63 Tf 
bla -2.59052634239 6.25545072556 7.48128175735 10.0901470377 1486045694.94 Tf 
bla -0.217872351408 5.43902778625 9.49241161346 10.9424115194 1486045695.24 Tf 
bla -2.56179571152 4.34487771988 8.75978565216 10.1081454451 1486045695.57 Tf 
bla -3.25611424446 6.46614027023 8.82921695709 11.4178948166 1486045695.84 Tf 
bla -0.545877993107 1.20847332478 10.5243120193 10.6075225213 1486045696.15 Tf 
bla 0.622492432594 -0.414795458317 10.4716396332 10.4983231379 1486045696.44 Tf 
bla -0.658405482769 1.01214873791 9.71746635437 9.79219562691 1486045696.75 Tf 
bla -2.37744235992 0.691325724125 9.01117706299 9.34513111155 1486045697.07 Tf 
bla -0.452504128218 1.65379476547 9.14764595032 9.3069449093 1486045697.35 Tf 
bla -0.227449163795 0.978629946709 9.24580860138 9.30023797481 1486045697.66 Tf 
bla -0.916979253292 1.73998606205 9.57141971588 9.77141125041 1486045697.96 Tf 
bla -4.34308195114 1.50296008587 9.68155288696 10.7169826051 1486045698.26 Tf 
bla -4.29759216309 2.07517433167 8.86752414703 10.0701852716 1486045698.57 Tf 
bla -4.45321512222 0.310647666454 10.1508169174 11.0890356203 1486045698.87 Tf 
bla -2.8251581192 2.10629892349 6.53078365326 7.4208590257 1486045699.18 Tf 
bla -4.65193367004 0.669777929783 7.97209310532 9.25436966117 1486045699.48 Tf 
bla -6.67024612427 -1.72442376614 8.61613368988 11.031934574 1486045699.79 Tf 
bla -6.78277349472 0.533308446407 8.78133296967 11.108656215 1486045700.08 Tf 
bla -6.2297129631 0.873285055161 7.49564695358 9.78553389668 1486045700.39 Tf 
bla -6.63912153244 6.01124191284 0.629076480865 8.97823486416 1486045700.68 Tf 
bla -8.09240150452 6.38473749161 4.22995567322 11.1420087931 1486045700.99 Tf 
bla -6.20816516876 3.9474401474 3.7367503643 8.25147876232 1486045701.3 Tf 
bla -7.7596077919 5.75985050201 5.22115516663 10.983981617 1486045701.6 Tf 
bla -4.93205547333 5.64971733093 4.19883108139 8.59503691449 1486045701.91 Tf 
bla -4.41490793228 4.81653547287 6.37755489349 9.13036869088 1486045702.2 Tf 
bla -5.23372507095 5.82688856125 6.56669664383 10.220861668 1486045702.51 Tf 
bla -4.92966127396 5.1565117836 5.50127696991 9.0086193365 1486045702.82 Tf 
bla -7.00543403625 4.48134708405 4.57232666016 9.49024492893 1486045703.18 Tf 
bla -7.58243656158 3.48775339127 5.63295793533 10.0691599962 1486045703.41 Tf 
bla -7.44836139679 5.57549715042 5.3767786026 10.7458831239 1486045703.71 Tf 
bla -6.2297129631 3.26509261131 8.7310552597 11.2116671067 1486045704.02 Tf 
bla -4.11323833466 5.50845956802 5.35044240952 8.71143446212 1486045704.31 Tf 
bla -5.73171901703 3.42310976982 5.79815816879 8.84244997366 1486045704.65 Tf 
bla -6.30393314362 3.1310172081 4.54838466644 8.38037259974 1486045704.97 Tf 
bla 0.0 0.0 0.0 0.0 1486045784.62 Unknown 
bla -2.23857855797 3.15017080307 7.29453420639 8.25500086838 1486045784.87 Unknown 
bla -1.88663089275 6.23390245438 10.5602254868 12.4072268564 1486045784.94 Unknown 
bla -0.306457817554 4.26826286316 5.95378112793 7.33208660493 1486045785.25 Unknown 
bla -1.13245737553 3.05679702759 12.3606643677 12.783289537 1486045785.55 Unknown 
bla -0.17477671802 2.80780005455 9.89942550659 10.2913999732 1486045785.87 Unknown 
bla -1.5298948288 0.985812544823 9.23383712769 9.41149045908 1486045786.17 Unknown 
bla -1.33596456051 3.15017080307 9.09018516541 9.71287000514 1486045786.46 Unknown 
bla 1.02711248398 1.85969614983 8.9680814743 9.21628532296 1486045786.77 Unknown 
bla -1.36230075359 6.32967090607 7.82844114304 10.1589904938 1486045787.09 Unknown 
bla -2.51630592346 7.63211631775 6.97371101379 10.6401898617 1486045787.74 Unknown 
bla -1.41497325897 5.61859273911 8.26418590546 10.0929431967 1486045788.05 Unknown 
bla -2.99993467331 7.04553699493 7.39030218124 10.6421692301 1486045788.3 Unknown 
bla -1.81719911098 6.38234329224 10.1053266525 12.0894228673 1486045790.8 Unknown 
bla 0.0 0.0 0.0 0.0 1486045793.23 Unknown 
bla -1.2186486721 3.46381139755 8.01518917084 8.81625495481 1486045793.38 Unknown 
bla -2.38941335678 4.60345125198 6.17644166946 8.06532648535 1486045798.19 Unknown 
bla -0.277727395296 6.01363611221 11.6040973663 13.0727207376 1486045798.19 Unknown 
bla -2.38941335678 4.60345125198 6.17644166946 8.06532648535 1486045798.2 Unknown 
bla -0.608127236366 4.78301668167 6.79175186157 8.32916326301 1486045798.34 Unknown 
bla -1.03668928146 4.52923107147 6.6864066124 8.14227806891 1486045798.34 Unknown 
bla 0.332794040442 5.09905099869 11.6400098801 12.7122343814 1486045798.35 Unknown 
bla -1.57059633732 4.29699373245 9.44452762604 10.4942855912 1486045798.35 Unknown 
bla -0.134075298905 6.71274280548 6.79654026031 9.5536302874 1486045798.46 Unknown 
bla 0.0167594123632 3.7032315731 7.62253952026 8.47450964363 1486045798.48 Unknown 
bla -0.0646434426308 4.36881971359 9.43494987488 10.3975498848 1486045798.49 Unknown 
bla -0.644040286541 5.33128881454 7.43339776993 9.17021432251 1486045798.5 Unknown 
bla 0.421379506588 6.61218643188 10.3734769821 12.3088421388 1486045798.59 Unknown 
bla 0.0574608407915 4.24432086945 7.2155251503 8.37146131722 1486045798.6 Unknown 
bla -1.26174426079 5.5108537674 12.001534462 13.2664364947 1486045798.6 Unknown 
bla -0.577002584934 4.84287166595 7.15088176727 8.6557176482 1486045798.62 Unknown 
bla 1.09175598621 4.17728328705 11.7549314499 12.5227808487 1486045798.7 Unknown 
bla -0.112527482212 4.95539903641 7.33284139633 8.85094373432 1486045798.72 Unknown 
bla -2.38223075867 4.30417633057 8.57064342499 9.88214986683 1486045798.86 Unknown 
bla -1.20428347588 5.83407115936 6.6528878212 8.93015124979 1486045799.24 Unknown 
bla 0.495599746704 4.10785150528 8.90104293823 9.81573372126 1486045799.44 Unknown 
bla -0.59615623951 6.08546209335 9.50677680969 11.3034090637 1486045799.8 Unknown 
bla -1.01992988586 4.22756147385 7.3855137825 8.57078449261 1486045800.06 Unknown 
bla -0.605733036995 7.22270774841 11.2545433044 13.3865292262 1486045800.36 Unknown 
bla -0.490811347961 4.17967748642 6.66485881805 7.88231836038 1486045800.76 Unknown 
bla -1.03668928146 5.86998414993 9.20510673523 10.9665595605 1486045800.78 Unknown 
bla -2.28406834602 5.82688856125 12.3870010376 13.8783065689 1486045801.0 Unknown 
bla -0.383072257042 4.60105705261 6.01124191284 7.57967675368 1486045801.26 Unknown 
bla 0.069431848824 3.91152691841 9.93055057526 10.6733639656 1486045801.58 Unknown 
bla -0.495599746704 4.89075565338 7.04074859619 8.5870396974 1486045801.88 Unknown 
bla -0.720654726028 3.40635037422 10.5099468231 11.0716551758 1486045802.19 Unknown 
bla -0.703895270824 5.50845956802 8.64486408234 10.2748367562 1486045802.46 Unknown 
bla -0.665588080883 4.6106338501 11.1563816071 12.0899049854 1486045802.75 Unknown 
