ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla,0.15801730752,6.79175186157,7.63929891586,0.413098881677,1486304947.3,Unknown,
bla,0.670376479626,7.93378591537,10.4979763031,3.36580623855,1486304947.65,Unknown,
bla,5.35582923889,2.15897130966,-8.77295398712,0.692894154102,1486304947.93,Unknown,
bla,2.5378537178,5.00088882446,9.42297935486,1.15549727325,1486304948.23,Unknown,
bla,0.502782344818,4.87639045715,9.0686378479,0.498839235978,1486304948.56,Unknown,
bla,-0.177170932293,4.81892967224,8.40065479279,-0.123696594014,1486304948.85,Unknown,
bla,0.342370837927,4.85723686218,8.22109031677,-0.255090595796,1486304949.15,Unknown,
bla,-2.1691467762,5.43423938751,8.87710094452,0.82198366424,1486304949.43,Unknown,
bla,-0.572214186192,4.80935287476,8.91301441193,0.333920842357,1486304949.75,Unknown,
bla,-1.94888019562,5.17566537857,8.22587871552,0.102150461437,1486304950.05,Unknown,
bla,0.0,0.0,0.0,-9.81,1486304950.82,Unknown,
bla,-1.28329205513,5.2570681572,8.51557731628,0.279532255649,1486304951.13,Unknown,
bla,-1.04866039753,5.70717811584,8.33361721039,0.344838575014,1486304951.48,Unknown,
bla,-1.70946002007,6.41107368469,7.82125854492,0.446520100759,1486304951.74,Unknown,
bla,-1.90578460693,6.08067369461,7.75900936127,0.230360243367,1486304952.1,Unknown,
bla,-1.11330378056,5.11341619492,8.48205852509,0.156533364877,1486304952.35,Unknown,
bla,-0.919373452663,5.55394935608,8.55867290497,0.434143833898,1486304952.66,Unknown,
bla,-1.31920516491,5.76224517822,7.66084671021,-0.133619267601,1486304952.95,Unknown,
bla,-1.2689268589,5.64014053345,8.41741466522,0.401475420162,1486304953.27,Unknown,
bla,-0.919373452663,5.67126512527,8.3695306778,0.341725933711,1486304953.57,Unknown,
bla,-0.754173517227,5.84843635559,8.50839424133,0.542089550686,1486304953.86,Unknown,
bla,-0.00239420169964,4.51486587524,8.69993019104,-0.00832642184939,1486304954.17,Unknown,
bla,-0.656011283398,4.30417633057,9.63366889954,0.761842845713,1486304954.47,Unknown,
bla,-0.656011283398,4.30417633057,9.63366889954,0.761842845713,1486304954.56,hjemme,
bla,-0.945709645748,4.61781644821,8.97526359558,0.32774886716,1486304954.75,hjemme,
bla,-1.37906014919,4.74710321426,8.68556499481,0.183789826741,1486304955.09,hjemme,
bla,-1.15879356861,5.88674354553,6.59303283691,-0.895706192067,1486304955.37,hjemme,
bla,-1.85311210155,5.82928276062,8.70950698853,0.832841441427,1486304955.66,hjemme,
bla,-1.15639936924,5.95856952667,8.79569816589,0.876726183957,1486304955.98,hjemme,
bla,-1.81241071224,5.02483081818,9.06145477295,0.708731860037,1486304956.28,hjemme,
bla,-0.746990919113,4.82850646973,8.68556499481,0.155516014765,1486304956.59,hjemme,
bla,-0.713472127914,5.1732711792,8.50360584259,0.169132702644,1486304956.88,hjemme,
bla,-0.713472127914,5.1732711792,8.50360584259,0.169132702644,1486304957.09,hjemme,
bla,-0.921767652035,4.76865100861,8.50839424133,-0.0129361228904,1486304957.23,hjemme,
bla,-0.744596719742,5.45339298248,10.2202482224,1.79807447525,1486304957.51,hjemme,
bla,-0.28490999341,4.10785150528,9.79647445679,0.816689488089,1486304957.84,hjemme,
bla,-1.35272395611,3.68647217751,10.0311069489,0.962327781695,1486304958.17,hjemme,
bla,-1.10612118244,4.02644872665,9.27453899384,0.361178248698,1486304958.42,hjemme,
bla,-1.16597628593,4.34008932114,9.00399398804,0.253189541662,1486304958.75,hjemme,
bla,-1.19231247902,4.99370622635,8.52515411377,0.141731687813,1486304959.09,hjemme,
bla,-1.01035308838,5.04159021378,8.48684692383,0.11295399341,1486304959.34,hjemme,
bla,-1.11090958118,5.1565117836,8.71908378601,0.380493410009,1486304959.66,hjemme,
bla,-1.13963997364,4.94342803955,8.6616230011,0.227926731397,1486304959.92,hjemme,
bla,-1.18512988091,4.99849462509,8.75739097595,0.342899982634,1486304960.25,hjemme,
bla,-1.22583127022,5.10383939743,9.07581996918,0.674385867123,1486304960.55,hjemme,
bla,-1.2186486721,5.18763637543,8.24982070923,0.011212627985,1486304960.84,hjemme,
bla,-2.27927994728,5.1229929924,10.5386772156,2.12749939193,1486304961.19,hjemme,
bla,-0.263362199068,4.26586866379,10.8451347351,1.84692680457,1486304961.45,hjemme,
bla,0.258573770523,2.97778844833,7.57226133347,-1.66916305653,1486304961.77,hjemme,
bla,-1.38624274731,4.60345125198,7.80449914932,-0.64355906823,1486304962.13,hjemme,
bla,-1.98479318619,4.87639045715,7.22270774841,-0.872097835535,1486304962.36,hjemme,
bla,-7.71172380447,1.37606739998,10.1939125061,3.04613074404,1486304962.66,hjemme,
bla,-3.21301865578,0.585980892181,11.7477493286,2.3832963868,1486304962.96,hjemme,
bla,-4.07493114471,-10.2597532272,6.88751983643,3.20174583271,1486304963.3,hjemme,
bla,-3.89536619186,-9.47206020355,-2.89758253098,0.83376750931,1486304963.62,hjemme,
bla,0.244208574295,-11.0905408859,2.69527244568,1.60596375811,1486304963.9,hjemme,
bla,1.48679924011,-9.14166069031,4.75428581238,0.600752410027,1486304964.2,hjemme,
bla,-5.84424638748,-12.1894798279,-5.94540119171,4.9577496472,1486304964.52,hjemme,
bla,-0.114921681583,-6.42424154282,3.30100560188,-2.58637733703,1486304964.81,hjemme,
bla,-1.86987149715,-9.26137065887,1.60351657867,-0.226646134311,1486304965.13,hjemme,
bla,-2.46123933792,-9.9054107666,0.61949968338,0.415391992063,1486304965.45,hjemme,
bla,-4.050989151,-8.97406673431,-0.278325945139,0.0399671159444,1486304965.74,hjemme,
bla,-3.99831676483,-8.36354541779,3.02088403702,-0.0600682426796,1486304966.01,hjemme,
bla,-7.74524259567,-8.33481502533,-0.144250646234,1.5688722034,1486304966.34,hjemme,
bla,-2.7150247097,-8.12173080444,0.401627331972,-1.23706730763,1486304966.63,hjemme,
bla,-4.11563253403,-9.18475627899,-0.467467874289,0.265549874479,1486304966.92,hjemme,
bla,-4.75727891922,-8.42579460144,0.0377086773515,-0.133888212445,1486304967.3,hjemme,
bla,-2.09971499443,-9.80964279175,-0.59196639061,0.239294451211,1486304967.53,hjemme,
bla,-5.28160905838,-9.22785186768,1.02172553539,0.871412238417,1486304967.88,hjemme,
bla,-4.60165548325,-9.56303977966,-0.941519796848,0.844267808806,1486304968.18,hjemme,
bla,-4.15872812271,-9.65401935577,-1.90877735615,0.873564026842,1486304968.44,hjemme,
bla,-6.79713869095,-8.10497093201,0.33458968997,0.773175253831,1486304968.79,hjemme,
bla,-4.92247867584,-8.25820064545,-0.876876354218,-0.156110299202,1486304969.05,hjemme,
bla,-4.134786129,-8.49283218384,-1.15220952034,-0.294105842636,1486304969.38,hjemme,
bla,-4.40772533417,-8.41142940521,-0.699705421925,-0.287932213127,1486304969.68,hjemme,
bla,-2.31758713722,-9.77373027802,-1.46345579624,0.340798813569,1486304969.95,hjemme,
bla,-4.76685571671,-8.56705188751,-1.29586172104,0.0792137739694,1486304970.26,hjemme,
bla,-5.37737703323,-8.73464679718,-0.790685117245,0.47763439201,1486304970.58,hjemme,
bla,-3.48116922379,-9.48163700104,0.638653278351,0.310664869169,1486304970.88,hjemme,
bla,-2.89698410034,-8.27974796295,-1.920748353,-0.830244020954,1486304971.2,hjemme,
bla,0.138863697648,-7.49684429169,0.755969166756,-2.27385729691,1486304971.52,hjemme,
bla,-3.64636921883,-9.20151615143,-0.711676478386,0.113224847543,1486304971.78,hjemme,
bla,-5.34146404266,-7.49684429169,-6.69718074799,1.57359092835,1486304972.1,hjemme,
bla,-3.45962142944,-9.32601451874,-1.01334583759,0.188519741709,1486304972.37,hjemme,
bla,-4.68066453934,-8.8830871582,0.370502710342,0.237643019555,1486304972.72,hjemme,
bla,-3.14119267464,-8.95251846313,-1.5927426815,-0.189630594336,1486304972.99,hjemme,
bla,-3.30639243126,-9.33798503876,0.562038838863,0.111999957163,1486304973.3,hjemme,
bla,-3.23935484886,-9.82640266418,1.51493108273,0.646893675511,1486304973.58,hjemme,
bla,-2.10450339317,-7.53993988037,1.38324999809,-1.86059697281,1486304973.89,hjemme,
bla,-1.02711248398,-6.76421833038,-4.09228944778,-1.83777053765,1486304974.25,hjemme,
bla,-3.44765043259,-10.1807441711,-0.896030008793,0.975949896056,1486304974.51,hjemme,
bla,-3.03584766388,-9.5797996521,0.449511379004,0.249373384685,1486304974.86,hjemme,
bla,-3.699041605,-8.89026927948,-0.426766455173,-0.171435466605,1486304975.19,hjemme,
bla,-2.76769709587,-9.28291893005,-1.3078327179,-0.0353819770571,1486304975.4,hjemme,
bla,-4.46997451782,-8.70591640472,-0.694917023182,0.00104287551191,1486304975.7,hjemme,
bla,-4.54419469833,-8.44015979767,-3.93187785149,0.550775371832,1486304976.02,hjemme,
bla,-4.36702394485,-8.86153888702,-0.697311222553,0.0937373007502,1486304976.31,hjemme,
bla,-4.9009308815,-8.56944656372,-0.917577803135,0.104458479338,1486304976.63,hjemme,
bla,-4.49152231216,-8.77534770966,-0.991798043251,0.0977829742393,1486304976.95,hjemme,
bla,-4.36462974548,-8.47846698761,-0.548870742321,-0.258264326997,1486304977.27,hjemme,
bla,-5.93762016296,-8.53592777252,-2.45226120949,0.87321024678,1486304977.55,hjemme,
bla,-4.9679684639,-5.95976638794,-3.70442867279,-1.21219110186,1486304977.92,hjemme,
bla,-4.31913995743,-7.78414821625,0.961870551109,-0.856055149743,1486304978.18,hjemme,
bla,1.52510643005,-4.32692098618,-6.86477470398,-1.55328596959,1486304978.47,hjemme,
bla,-3.83072280884,-9.84316158295,-0.445920079947,0.761712817886,1486304978.76,hjemme,
bla,-4.84586429596,-14.1575136185,-1.36768770218,5.2162491089,1486304979.09,hjemme,
bla,-3.79959797859,-10.8726682663,2.69287824631,2.0180790189,1486304979.35,hjemme,
bla,-1.9752163887,-6.81689071655,3.02567243576,-2.09467936427,1486304979.68,hjemme,
bla,-1.67833542824,-6.63493156433,-3.33093309402,-2.198545346,1486304979.97,hjemme,
bla,-4.62320327759,-8.53592777252,-0.639850378036,-0.0814091467528,1486304980.29,hjemme,
bla,-4.95839166641,-7.79851341248,-1.41078341007,-0.461590017963,1486304980.58,hjemme,
bla,-5.1882352829,-9.1057472229,-0.95349085331,0.713381711475,1486304980.89,hjemme,
bla,-3.23696064949,-9.4457244873,0.904409706593,0.215845712647,1486304981.24,hjemme,
bla,-6.88572406769,-7.29094266891,-1.93511354923,0.403506028106,1486304981.51,hjemme,
bla,-5.15232229233,-8.71549320221,0.0736217051744,0.314804537237,1486304981.83,hjemme,
bla,-4.97515106201,-8.27017116547,-0.168192669749,-0.15722071266,1486304982.18,hjemme,
bla,-3.25850844383,-9.71387481689,1.65858328342,0.569216721163,1486304982.41,hjemme,
bla,-3.5817258358,-8.713098526,1.1055226326,-0.324799623739,1486304982.7,hjemme,
bla,-1.70227742195,-10.5781812668,-0.876876354218,0.940096719324,1486304983.02,hjemme,
bla,-4.81952810287,-8.60057067871,-0.817021310329,0.0826837084501,1486304983.37,hjemme,
bla,-4.82910490036,-8.6101474762,-1.05165314674,0.117782634687,1486304983.68,hjemme,
bla,-4.75488471985,-8.5431098938,-1.41796600819,0.0694879906271,1486304983.93,hjemme,
bla,-4.97754526138,-8.47846698761,-1.70287597179,0.16798305593,1486304984.25,hjemme,
bla,-4.9009308815,-8.67000293732,-1.31980371475,0.236390211603,1486304984.54,hjemme,
bla,-4.73812532425,-8.56944656372,-1.26713120937,0.0637463760482,1486304984.85,hjemme,
bla,-4.70939493179,-8.66760826111,-1.33895730972,0.144829996986,1486304985.18,hjemme,
bla,-4.41490793228,-8.86153888702,-1.18094003201,0.160601930473,1486304985.46,hjemme,
bla,-3.95522117615,-9.03631591797,-1.68372237682,0.196682815189,1486304985.76,hjemme,
bla,-5.4132900238,-8.51916790009,-1.22642982006,0.357795272093,1486304986.08,hjemme,
bla,-4.29998636246,-9.78091239929,0.293888270855,0.878428340766,1486304986.42,hjemme,
bla,-2.86107110977,-8.82562637329,-0.168192669749,-0.530684424471,1486304986.72,hjemme,
bla,-3.73016619682,-9.34995651245,-1.03489363194,0.309626053865,1486304986.97,hjemme,
bla,-5.16189908981,-8.14567279816,-1.36050510406,-0.0709979111702,1486304987.3,hjemme,
bla,-5.71495962143,-7.19278049469,-3.45303750038,0.00429175735069,1486304987.59,hjemme,
bla,-5.530605793,-7.03476333618,-1.30543851852,-0.766788990669,1486304987.89,hjemme,
bla,-2.72220730782,-10.089764595,1.90279185772,0.812352802637,1486304988.21,hjemme,
bla,-3.28723883629,-7.49445009232,0.875679254532,-1.57959688048,1486304988.5,hjemme,
bla,0.385466486216,-7.35558605194,-2.54802918434,-2.01604828705,1486304988.79,hjemme,
bla,-5.45159721375,-7.49445009232,-1.59513688087,-0.406215866161,1486304989.12,hjemme,
bla,-1.8579005003,-11.8997812271,-1.1139023304,2.28534480384,1486304989.38,hjemme,
bla,-3.51229381561,-5.87836360931,0.856525659561,-2.90891292795,1486304989.73,hjemme,
bla,-9.51934623718,-15.7209272385,1.18692553043,8.60668532161,1486304989.99,hjemme,
bla,-3.2441432476,-9.73781681061,-0.54647654295,0.468529965901,1486304990.33,hjemme,
bla,-8.03254699707,-8.8136548996,-2.51690459251,2.37758108392,1486304990.67,hjemme,
bla,-5.65749883652,-8.37312221527,1.6514005661,0.42931601948,1486304990.92,hjemme,
bla,-7.92241334915,-7.49923849106,4.17488908768,1.87044991064,1486304991.3,hjemme,
bla,-6.2967505455,-10.3363676071,0.169389769435,2.29447254678,1486304991.56,hjemme,
bla,-5.70538282394,-7.87752199173,0.246004223824,-0.0802896252725,1486304991.83,hjemme,
bla,-4.61602067947,-10.8271789551,-2.53845238686,2.23073052431,1486304992.12,hjemme,
bla,-6.98628044128,-8.36115074158,4.5771150589,2.00807676359,1486304992.47,hjemme,
bla,-5.06852483749,-8.33481502533,-1.73639476299,0.0982870521449,1486304992.73,hjemme,
bla,-5.78678560257,-7.78654241562,1.46465289593,0.00133724351005,1486304993.04,hjemme,
bla,-5.5976433754,-8.38269901276,-0.144250646234,0.270876070339,1486304993.42,hjemme,
bla,-7.78115558624,-13.4895305634,0.401627331972,5.76803330304,1486304993.66,hjemme,
bla,-6.02141714096,-5.9046998024,2.28346991539,-1.07288497292,1486304994.03,hjemme,
bla,-6.38773012161,-9.14405441284,1.57478618622,1.45484703597,1486304994.32,hjemme,
bla,-1.20428347588,-5.66527986526,3.37522578239,-3.10643052366,1486304994.55,hjemme,
bla,-2.2697031498,-7.13053131104,6.78696346283,0.292420611498,1486304994.86,hjemme,
bla,-3.16034626961,-5.05954694748,1.24678051472,-3.71563657882,1486304995.15,hjemme,
bla,-5.90888977051,-10.0825815201,1.54844999313,1.97860152055,1486304995.47,hjemme,
bla,1.38863694668,-0.967856049538,4.10306310654,-5.37151098249,1486304995.78,hjemme,
bla,0.289698392153,-2.71801757812,9.60493850708,0.176310051175,1486304996.05,hjemme,
bla,2.0422539711,-3.81695604324,7.54592514038,-1.11052065105,1486304996.41,hjemme,
bla,-1.32159936428,-4.19763422012,12.3103866577,3.26334607467,1486304996.68,hjemme,
bla,-1.35511815548,-0.948702394962,7.65845251083,-1.97493290965,1486304996.98,hjemme,
