ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla, 13.213599205, 19.612701416, -4.96138429642, 14.3534557736, 1487347166.11, gar 
bla, 0.670376479626, 9.80605125427, -2.39480018616, 0.306477339345, 1487347166.3, gar 
bla, 2.80361008644, 10.4093904495, 5.22833776474, 2.1712835218, 1487347166.55, gar 
bla, -1.33596456051, 6.13574028015, 2.82934784889, -2.92252445794, 1487347166.86, gar 
bla, -3.87860679626, 19.612701416, -6.92223548889, 11.3470080984, 1487347167.14, gar 
bla, 1.39103114605, 9.33439350128, 1.08397483826, -0.310480478676, 1487347167.44, gar 
bla, 4.55855989456, 14.4627742767, -3.1058781147, 5.66897887315, 1487347167.8, gar 
bla, -3.31836366653, 2.98975944519, 3.97377634048, -3.83161415032, 1487347168.13, gar 
bla, -4.32871675491, 4.78062200546, 1.19171392918, -3.25162233534, 1487347168.36, gar 
bla, -0.7230489254, 9.88027191162, 1.28508770466, 0.179695851464, 1487347168.7, gar 
bla, -7.39808320999, 12.5402297974, -1.35571670532, 4.81282347352, 1487347168.96, gar 
bla, 10.8720703125, 19.612701416, -5.75625944138, 13.3415548607, 1487347169.25, gar 
bla, -1.75734400749, 11.3479175568, 1.6514005661, 1.7913195226, 1487347169.58, gar 
bla, 4.9009308815, 14.3981304169, 0.147841960192, 5.4000999422, 1487347169.92, gar 
bla, -0.356736063957, 5.11820459366, 4.05278491974, -3.27177818612, 1487347170.16, gar 
bla, 1.52750062943, 10.909778595, -4.30297899246, 2.0167559108, 1487347170.5, gar 
bla, -0.172382518649, 8.01997756958, 3.11186361313, -1.20573064717, 1487347170.77, gar 
bla, -4.32871675491, 13.8761949539, 1.32818341255, 4.78625453056, 1487347171.12, gar 
bla, 7.64229202271, 19.1601982117, -4.82012653351, 11.3737542157, 1487347171.4, gar 
bla, -0.502782344818, 11.5059347153, -4.10186624527, 2.41557280672, 1487347171.68, gar 
bla, 3.84748220444, 12.1284275055, -1.15220952034, 2.96612851564, 1487347172.0, gar 
bla, 0.756567716599, 4.85244846344, 2.59950447083, -4.25337563858, 1487347172.33, gar 
bla, 3.78762698174, 14.6758575439, -3.41951847076, 5.72769672039, 1487347172.62, gar 
bla, 0.782903969288, 8.20433044434, 2.8868086338, -1.07743790442, 1487347172.86, gar 
bla, -3.04063606262, 17.6279087067, 6.0399723053, 9.07041044269, 1487347173.18, gar 
bla, 1.94888019562, 4.54120206833, -8.43297672272, -0.0357610706431, 1487347173.48, gar 
bla, -3.59130263329, 11.3910131454, 4.13897609711, 2.83056004361, 1487347173.8, gar 
