ID LAT LON SPEED ACCURACY ALTITUDE HEADING TIME ACTIVITY EXTRA_ACTIVITY
bla 59.66112855 10.77250751 0.0 48.0 140.0 0.0 1486304957.16 hjemme
bla 59.66108818 10.77235755 0.660000026226 5.0 135.0 352.5 1486305138.15 hjemme 
bla 59.66107818 10.77226337 1.36000001431 5.0 143.0 305.700012207 1486305158.21 ute 
bla 59.66109852 10.77219777 1.22000002861 6.0 143.0 7.40000009537 1486305161.08 ute 
bla 59.66114486 10.77224899 2.11999988556 6.0 142.0 10.8000001907 1486305163.22 ute 
bla 59.66119223 10.77225061 1.97000002861 6.0 142.0 1.60000002384 1486305165.08 ute 
bla 59.66121903 10.7723075 2.02999997139 5.0 141.0 14.3999996185 1486305167.24 ute 
bla 59.66125466 10.77232647 1.50999999046 4.0 139.0 37.4000015259 1486305172.14 ute 
bla 59.66127581 10.77240146 1.62000000477 4.0 141.0 71.4000015259 1486305175.11 ute 
bla 59.66128911 10.77248891 1.65999996662 4.0 140.0 62.0 1486305178.36 ute 
bla 59.66128787 10.77257844 1.22000002861 6.0 140.0 90.0999984741 1486305182.17 ute 
bla 59.66128151 10.77265829 1.21000003815 7.0 137.0 78.4000015259 1486305186.21 ute 
bla 59.66131882 10.77268539 0.579999983311 5.0 135.0 40.7999992371 1486305189.18 ute 
bla 59.66135798 10.77268132 1.39999997616 4.0 132.0 350.5 1486305195.13 ute 
bla 59.66139812 10.77267337 1.57000005245 4.0 132.0 353.100006104 1486305198.35 ute 
bla 59.66144561 10.77267493 1.49000000954 5.0 133.0 8.5 1486305201.21 ute 
bla 59.66149395 10.77266822 1.40999996662 4.0 137.0 2.59999990463 1486305203.17 ute 
bla 59.6615366 10.77265714 1.32000005245 5.0 137.0 354.399993896 1486305206.13 ute 
bla 59.66157816 10.77266995 1.57000005245 4.0 139.0 0.5 1486305209.2 ute 
bla 59.66163177 10.77269555 1.10000002384 10.0 140.0 352.799987793 1486305214.29 ute 
bla 59.66167151 10.77267452 1.17999994755 10.0 140.0 346.600006104 1486305218.22 ute 
bla 59.66170796 10.77266711 1.15999996662 10.0 138.0 344.100006104 1486305221.2 ute 
bla 59.66174696 10.77266388 1.5 10.0 139.0 358.299987793 1486305224.21 ute 
bla 59.66178938 10.77265211 1.73000001907 10.0 139.0 341.799987793 1486305227.21 ute 
bla 59.66183657 10.77261801 1.92999994755 11.0 138.0 345.0 1486305229.24 ute 
bla 59.66188069 10.77260608 2.03999996185 11.0 140.0 348.899993896 1486305231.19 ute 
bla 59.66193873 10.77259738 2.16000008583 11.0 140.0 347.899993896 1486305233.26 ute 
bla 59.66190515 10.77253837 1.12999999523 11.0 139.0 319.299987793 1486305235.21 ute 
bla 59.66195603 10.77251528 1.46000003815 10.0 139.0 336.200012207 1486305238.23 ute 
bla 59.66199802 10.77253468 0.75 10.0 138.0 356.0 1486305244.2 ute 
bla 59.66204225 10.77257563 1.77999997139 10.0 142.0 54.0999984741 1486305250.17 ute 
bla 59.66207505 10.77268111 2.24000000954 11.0 140.0 49.5 1486305253.15 ute 
bla 59.6621135 10.77274356 1.50999999046 10.0 139.0 35.5999984741 1486305257.17 ute 
bla 59.66214146 10.77280932 1.33000004292 10.0 139.0 41.7999992371 1486305261.18 ute 
bla 59.6621801 10.77284318 1.36000001431 10.0 139.0 41.4000015259 1486305265.25 ute 
bla 59.66222535 10.77291712 1.77999997139 10.0 141.0 45.2999992371 1486305270.36 ute 
bla 59.66226665 10.77297013 2.17000007629 10.0 140.0 44.5999984741 1486305272.28 ute 
bla 59.66229363 10.77302552 1.95000004768 10.0 139.0 35.5 1486305275.23 ute 
bla 59.66232101 10.77308132 1.97000002861 10.0 139.0 51.7000007629 1486305277.15 ute 
bla 59.66235707 10.77314423 1.73000001907 11.0 136.0 44.9000015259 1486305281.2 ute 
bla 59.66238084 10.77319856 2.05999994278 10.0 138.0 46.5 1486305283.25 ute 
bla 59.66241452 10.77322964 1.64999997616 9.0 138.0 37.2999992371 1486305286.27 ute 
bla 59.6624585 10.77325968 1.87999999523 9.0 138.0 38.2000007629 1486305289.25 ute 
bla 59.66249547 10.77326552 2.06999993324 9.0 137.0 5.59999990463 1486305291.16 ute 
bla 59.66252532 10.77331106 1.38999998569 10.0 139.0 31.2999992371 1486305294.21 ute 
bla 59.66255529 10.77339497 1.69000005722 9.0 139.0 44.0999984741 1486305298.15 ute 
bla 59.66258457 10.77344007 0.990000009537 10.0 138.0 27.7000007629 1486305301.12 ute 
bla 59.66261735 10.77353005 1.60000002384 11.0 140.0 47.9000015259 1486305304.15 ute 
bla 59.66267237 10.7735104 1.76999998093 11.0 140.0 9.60000038147 1486305307.28 ute 
bla 59.66271063 10.77359772 1.51999998093 11.0 144.0 32.7000007629 1486305312.3 ute 
bla 59.66274059 10.77367008 2.22000002861 11.0 144.0 38.5999984741 1486305313.13 ute 
bla 59.66274203 10.77374674 1.58000004292 10.0 147.0 50.9000015259 1486305315.15 ute 
bla 59.66278472 10.77378471 1.41999995708 10.0 145.0 49.4000015259 1486305320.23 ute 
bla 59.66279748 10.77388075 1.60000002384 11.0 145.0 69.3000030518 1486305323.21 ute 
bla 59.6628369 10.77392318 2.53999996185 11.0 141.0 45.5 1486305325.14 ute 
bla 59.66290891 10.7739382 2.68000006676 11.0 140.0 25.1000003815 1486305327.3 ute 
bla 59.66290523 10.77401422 1.34000003338 9.0 142.0 52.2999992371 1486305335.21 ute 
bla 59.66291942 10.77412134 1.70000004768 10.0 139.0 62.0999984741 1486305338.13 ute 
bla 59.6629428 10.77418696 1.48000001907 10.0 139.0 52.2000007629 1486305341.16 ute 
bla 59.66297673 10.77422873 1.36000001431 10.0 139.0 46.2999992371 1486305343.18 ute 
bla 59.66300344 10.77429389 1.60000002384 10.0 139.0 40.7999992371 1486305346.15 ute 
bla 59.66302768 10.77435403 1.52999997139 9.0 139.0 31.8999996185 1486305349.17 ute 
bla 59.66307312 10.77441533 1.78999996185 9.0 138.0 42.5999984741 1486305353.17 ute 
bla 59.66310362 10.77446973 1.67999994755 10.0 139.0 34.5 1486305356.1 ute 
bla 59.66314072 10.77445131 1.23000001907 10.0 138.0 4.09999990463 1486305360.15 ute 
bla 59.66317573 10.77449961 1.65999996662 10.0 138.0 5.40000009537 1486305362.34 ute 
bla 59.66321422 10.77444201 1.5 10.0 138.0 339.799987793 1486305365.21 ute 
bla 59.66325551 10.77443191 1.54999995232 10.0 137.0 347.200012207 1486305368.19 ute 
