ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla, -0.591367840767, 6.6361284256, 6.61458063126, -0.421677821276, 1487340658.38, Unknown 
bla, -1.86029469967, 7.39509057999, 6.45656347275, 0.181760252, 1487340658.71, Unknown 
bla, -2.59531474113, 7.65366411209, 4.13418769836, -0.732239214896, 1487340659.04, Unknown 
bla, 0.33039984107, 6.64809942245, 8.66880607605, 1.11952829586, 1487340659.28, Unknown 
bla, -1.15639936924, 6.6026096344, 8.27855110168, 0.842047776303, 1487340659.56, Unknown 
bla, -0.818816959858, 5.98729991913, 5.53240156174, -1.61697317375, 1487340659.93, Unknown 
bla, -1.8746598959, 7.60099172592, 5.09665679932, -0.468408300893, 1487340660.18, Unknown 
bla, -0.29927521944, 4.96497583389, 3.93307495117, -3.46889368803, 1487340660.54, Unknown 
bla, -1.23780226707, 5.46536397934, 5.24270296097, -2.13612925467, 1487340660.82, Unknown 
bla, -0.732625722885, 7.94336271286, 9.98322296143, 2.96882985001, 1487340661.3, Unknown 
bla, -0.395043283701, 6.34643030167, 7.04074859619, -0.322883601184, 1487340661.38, Unknown 
bla, -0.818816959858, 4.75428581238, 6.24347925186, -1.91983346386, 1487340661.78, Unknown 
bla, -0.763750314713, 6.52599525452, 6.25784492493, -0.736271344721, 1487340662.08, Unknown 
bla, -1.47722244263, 6.66725301743, 9.43734455109, 1.83894506465, 1487340662.28, Unknown 
bla, -1.38863694668, 6.6528878212, 7.04074859619, -0.0242261560013, 1487340662.64, Unknown 
bla, -0.263362199068, 5.36480760574, 7.48367595673, -0.598272359659, 1487340662.9, Unknown 
bla, 0.227449163795, 6.43262147903, 11.2904567719, 3.18633665044, 1487340663.29, bil 
bla, -0.430956304073, 5.40550899506, 7.44536876678, -0.599203785499, 1487340663.52, bil 
bla, -0.837970614433, 5.74309110641, 7.64648151398, -0.210314080616, 1487340663.8, bil 
bla, -0.272938996553, 5.78858137131, 7.98406410217, 0.0554675295037, 1487340664.18, bil 
bla, -0.292092621326, 5.9729347229, 8.34798240662, 0.458888818399, 1487340664.47, bil 
bla, -0.00239420169964, 5.37917280197, 7.23467922211, -0.794674758365, 1487340664.8, bil 
bla, -0.117315880954, 6.39910268784, 8.31446361542, 0.682501295568, 1487340665.02, bil 
bla, -1.75734400749, 7.81407594681, 11.0630073547, 3.84789781021, 1487340665.37, bil 
bla, 0.782903969288, 6.63373422623, 5.1732711792, -1.36120700319, 1487340665.72, bil 
bla, 0.679953277111, 5.8556189537, 8.71908378601, 0.714876809612, 1487340666.02, bil 
bla, -0.263362199068, 8.75739097595, 7.30411100388, 1.5966337677, 1487340666.26, bil 
bla, 0.445321530104, 7.5363483429, 6.18841266632, -0.0482732603644, 1487340666.64, bil 
bla, 0.112527482212, 7.89069032669, 5.95856952667, 0.0783874858427, 1487340666.91, bil 
bla, 4.17548799515, 1.97701203823, 10.6200799942, 1.77142373287, 1487340669.52, bil 
