ID LAT LON SPEED ACCURACY ALTITUDE HEADING TIME ACTIVITY EXTRA_ACTIVITY
bla 59.66317922 10.79445776 0.0 11.0 138.0 0.0 1486403351.19 tog
bla 59.66308751 10.79447433 3.52999997139 4.0 131.0 166.899993896 1486403363.22 tog 
bla 59.663048 10.79451364 4.42000007629 4.0 133.0 165.199996948 1486403364.15 tog 
bla 59.66299495 10.79455879 5.25 4.0 134.0 165.199996948 1486403365.15 tog 
bla 59.66293269 10.7946019 5.61000013351 5.0 136.0 165.600006104 1486403366.19 tog 
bla 59.6628732 10.79467234 6.34999990463 6.0 136.0 157.800003052 1486403367.21 tog 
bla 59.66279554 10.79472184 7.46999979019 7.0 137.0 159.699996948 1486403368.13 tog 
bla 59.66271265 10.79471162 7.94000005722 7.0 137.0 168.300003052 1486403369.17 tog 
bla 59.66261881 10.79475945 9.06999969482 6.0 137.0 165.800003052 1486403370.24 tog 
bla 59.66252766 10.79480168 9.18999958038 6.0 137.0 165.300003052 1486403371.12 tog 
bla 59.66242142 10.79484286 9.93999958038 5.0 137.0 165.0 1486403372.15 tog 
bla 59.6623268 10.79490179 10.1400003433 6.0 136.0 164.699996948 1486403373.44 tog 
bla 59.66222477 10.7949373 10.6700000763 7.0 136.0 168.0 1486403374.18 tog 
bla 59.66211051 10.79503277 11.5699996948 8.0 137.0 164.199996948 1486403375.15 tog 
bla 59.66201644 10.79508504 11.3800001144 9.0 137.0 164.699996948 1486403376.16 tog 
bla 59.66194979 10.79512552 10.4899997711 9.0 137.0 165.600006104 1486403377.17 tog 
bla 59.66183642 10.79523552 11.5200004578 9.0 135.0 161.5 1486403378.16 tog 
bla 59.66166149 10.79532502 14.7299995422 6.0 137.0 164.699996948 1486403379.16 tog 
bla 59.66152857 10.79538034 15.1400003433 6.0 140.0 165.0 1486403380.21 tog 
bla 59.66138452 10.79547428 15.7600002289 6.0 141.0 164.800003052 1486403381.16 tog 
bla 59.66123732 10.79557189 16.8999996185 5.0 141.0 164.600006104 1486403382.16 tog 
bla 59.66108314 10.79564209 17.0 6.0 140.0 165.300003052 1486403383.14 tog 
bla 59.66092506 10.79574384 17.4899997711 6.0 141.0 164.699996948 1486403384.19 tog 
bla 59.66075103 10.79581476 18.0100002289 7.0 142.0 165.699996948 1486403385.12 tog 
bla 59.6605499 10.79590961 19.5200004578 8.0 140.0 165.899993896 1486403387.49 tog 
bla 59.66038069 10.79602041 19.5699996948 9.0 140.0 164.0 1486403388.09 tog 
bla 59.66016993 10.79611208 20.7600002289 10.0 139.0 165.199996948 1486403389.41 tog 
bla 59.65999075 10.79622665 20.7299995422 9.0 139.0 164.5 1486403390.74 tog 
bla 59.65982132 10.7963147 20.6299991608 10.0 140.0 165.5 1486403391.92 tog 
bla 59.65960583 10.79643858 22.2800006866 8.0 140.0 164.199996948 1486403392.17 tog 
bla 59.65942181 10.79652886 22.3600006104 7.0 140.0 164.800003052 1486403392.27 tog 
bla 59.65920441 10.79665173 22.9699993134 7.0 140.0 164.899993896 1486403393.17 tog 
bla 59.65901554 10.79675724 23.0 7.0 138.0 165.100006104 1486403394.16 tog 
bla 59.65877784 10.79686373 24.1900005341 6.0 139.0 164.100006104 1486403395.14 tog 
