ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla, 0.497993946075, 5.18524217606, 14.2353248596, 5.34846985199, 1486918321.58, Unknown, 
bla, -0.713472127914, 1.90518605709, 6.44938087463, -3.04736071822, 1486918321.89, Unknown, 
bla, -2.55700731277, 2.91075062752, 11.2042655945, 2.04522345318, 1486918322.21, Unknown, 
bla, -3.18907666206, 4.68724822998, 6.99047040939, -0.809600982702, 1486918322.49, Unknown, 
bla, -0.129286885262, 5.0224366188, 8.73823738098, 0.269602036539, 1486918322.82, Unknown, 
bla, -0.129286885262, 5.0224366188, 8.73823738098, 0.269602036539, 1486918323.1, Unknown, 
bla, 0.11013327539, 4.35206031799, 8.63289260864, -0.141525811062, 1486918323.2, Unknown, 
bla, -1.27371525764, 2.92990422249, 8.5945854187, -0.64083494369, 1486918323.41, Unknown, 
bla, -2.32716393471, 5.75985050201, 8.04391956329, 0.353474392416, 1486918323.75, Unknown, 
bla, -0.641646027565, 3.01130723953, 9.40382575989, 0.085030057452, 1486918324.07, Unknown, 
bla, -0.641646027565, 3.01130723953, 9.40382575989, 0.085030057452, 1486918324.14, Unknown, 
bla, -2.04464817047, 5.50127696991, 8.05349636078, 0.155111041717, 1486918324.31, Unknown, 
bla, -3.61045622826, 3.54281997681, 9.99758815765, 1.39440701395, 1486918324.65, Unknown, 
bla, -2.36547136307, 5.1565117836, 7.98645830154, -0.0136443130008, 1486918324.95, Unknown, 
bla, -2.67192912102, 3.10228681564, 8.47487545013, -0.397938450608, 1486918325.27, Unknown, 
bla, -0.167594119906, 4.85963106155, 9.30805778503, 0.691620902174, 1486918325.57, Unknown, 
bla, 0.119710087776, 3.59549236298, 5.39114379883, -3.32877115842, 1486918325.89, Unknown, 
bla, 0.119710087776, 3.59549236298, 5.39114379883, -3.32877115842, 1486918326.09, Unknown, 
bla, -0.387860685587, 6.49726486206, 12.1858882904, 4.00523651717, 1486918326.18, gar, 
bla, -0.387860685587, 6.49726486206, 12.1858882904, 4.00523651717, 1486918326.18, Unknown, 
bla, -1.15400516987, 3.80139374733, 5.67365932465, -2.88376491256, 1486918326.45, gar, 
bla, -1.77649760246, 6.2769985199, 14.5944547653, 6.17608032156, 1486918326.77, gar, 
bla, -4.87938308716, 4.42388629913, 8.14926433563, 0.668056046372, 1486918327.01, gar, 
bla, 1.56101953983, 4.31854152679, 12.2720794678, 3.29307282227, 1486918327.34, gar, 
bla, 0.0, 3.57155036926, 5.99448251724, -2.83219284519, 1486918327.65, gar, 
bla, 1.36469495296, 6.32488250732, 10.2226428986, 2.28830396699, 1486918327.97, gar, 
bla, -1.74776721001, 4.24671506882, 7.37833118439, -1.11925491327, 1486918328.29, gar, 
bla, -0.311246216297, 5.1229929924, 11.9751987457, 3.21871123354, 1486918328.53, gar, 
bla, -0.986411094666, 3.76787495613, 5.60183334351, -2.98721278793, 1486918328.85, gar, 
bla, -0.986411094666, 3.76787495613, 5.60183334351, -2.98721278793, 1486918329.09, gar, 
bla, -2.35589456558, 3.25551581383, 13.9767513275, 4.73297768992, 1486918329.13, gar, 
bla, -1.17315888405, 3.58591556549, 6.92822122574, -1.92106207637, 1486918329.5, gar, 
bla, -0.450109928846, 2.79104065895, 12.0278711319, 2.54565420662, 1486918329.73, gar, 
bla, -0.229843363166, 3.48057079315, 5.93223333359, -2.92824198755, 1486918330.15, gar, 
bla, -0.794874966145, 5.95138692856, 6.54993724823, -0.924477475074, 1486918330.45, gar, 
bla, 0.531512796879, 6.38713169098, 8.1348991394, 0.54637683263, 1486918330.79, gar, 
bla, 3.40934324265, 6.83245325089, 10.6248683929, 3.27410742615, 1486918331.01, gar, 
bla, 6.12915611267, 0.760757565498, 5.64492893219, -1.44277050772, 1486918331.35, gar, 
bla, 4.050989151, -0.0580593906343, 8.57543182373, -0.325701662336, 1486918331.65, gar, 
bla, -1.77649760246, 4.57232666016, 13.22976017, 4.29987841812, 1486918331.97, gar, 
bla, 3.59130263329, 5.58267974854, 3.93546915054, -2.09302616219, 1486918332.21, gar, 
bla, 3.09809708595, 7.95772790909, 9.64803409576, 3.07441698107, 1486918332.59, gar, 
bla, 7.48427438736, 5.88434934616, 4.37600231171, 0.668040206308, 1486918333.03, gar, 
bla, 7.08204841614, 9.05427265167, 0.866102457047, 1.71759283135, 1486918333.13, gar, 
bla, 10.2376060486, 5.98490571976, 3.08313322067, 2.44289290481, 1486918333.45, gar, 
bla, 4.99909305573, 4.74949741364, 6.52599525452, -0.315934952619, 1486918333.73, gar, 
bla, 4.06535434723, 7.61775112152, 0.569221436977, -1.15660464544, 1486918334.05, gar, 
bla, 4.06535434723, 7.61775112152, 0.569221436977, -1.15660464544, 1486918334.15, gar, 
bla, 2.81079268456, 15.8202867508, -0.536899745464, 6.2670112188, 1486918334.32, gar, 
bla, 0.598550438881, 7.35438919067, -0.46986207366, -2.41634911806, 1486918334.68, gar, 
bla, 2.51870012283, 11.5442419052, 6.91385602951, 3.87995166798, 1486918335.01, gar, 
bla, -2.70065951347, 3.50930118561, 0.396838933229, -5.36407627619, 1486918335.25, gar, 
bla, -1.66157603264, 9.28411579132, 1.24438631535, -0.296633706163, 1486918335.57, gar, 
bla, 3.51947641373, 9.49959373474, 1.38324999809, 0.414596613517, 1486918335.89, gar, 
bla, -2.74375510216, 13.8905601501, -0.814627110958, 4.37236477726, 1486918336.13, gar, 
bla, 3.28005623817, 12.7604961395, -5.28699588776, 4.38652620079, 1486918336.47, gar, 
bla, -0.593762040138, 8.89146614075, 5.48691177368, 0.655033411534, 1486918336.77, gar, 
bla, 1.02950668335, 6.99047040939, -0.819415509701, -2.69677272026, 1486918337.09, gar, 
bla, -1.32638776302, 13.19145298, 1.75195705891, 3.56322286357, 1486918337.35, gar, 
bla, 0.244208574295, 2.84371304512, -1.00137484074, -6.78525318706, 1486918337.69, gar, 
bla, 0.876277804375, 8.10138034821, 8.46529865265, 1.93995777079, 1486918337.99, gar, 
bla, 0.876277804375, 8.10138034821, 8.46529865265, 1.93995777079, 1486918338.07, gar, 
bla, 1.51792383194, 9.81562805176, 2.34571909904, 0.395539912305, 1486918338.25, gar, 
bla, -0.167594119906, 12.750919342, 0.459088176489, 2.950281886, 1486918338.61, gar, 
bla, 5.87058258057, 12.1571578979, -7.70035123825, 5.73206026186, 1486918338.87, gar, 
bla, 3.33272886276, 9.44692134857, -1.16896903515, 0.275528902538, 1486918339.17, gar, 
bla, 2.11168599129, 11.3000335693, 1.30184721947, 1.75913058863, 1486918339.46, gar, 
bla, 2.8251581192, 9.19792461395, 2.23558592796, 0.0683186850675, 1486918339.79, gar, 
bla, 4.20900678635, 14.2736320496, -2.34212779999, 5.25445726355, 1486918340.05, gar, 
bla, 2.17872357368, 8.25939750671, 0.368108510971, -1.26014693341, 1486918340.41, gar, 
bla, 7.39808320999, 12.9424562454, 3.90673851967, 5.60108090653, 1486918340.73, gar, 
bla, 0.699106872082, 7.10060358047, 4.16052389145, -1.55062467998, 1486918341.03, gar, 
bla, 0.699106872082, 7.10060358047, 4.16052389145, -1.55062467998, 1486918341.07, gar, 
bla, 1.35990655422, 13.7900028229, -2.65337395668, 4.29864688924, 1486918341.27, gar, 
bla, 2.84431171417, 9.62409210205, 1.57957458496, 0.349149264854, 1486918341.61, gar, 
bla, 4.01268196106, 11.4388971329, 1.48859488964, 2.40334920825, 1486918341.91, gar, 
bla, -0.713472127914, 4.77822780609, 1.98180043697, -4.58811945596, 1486918342.21, gar, 
bla, 7.90086555481, 19.612701416, -5.45458984375, 12.0265355245, 1486918342.53, gar, 
bla, 1.75255560875, 8.54670143127, -0.0580593906343, -1.08526920702, 1486918342.85, gar, 
bla, -1.93930339813, 16.5146045685, 7.97688150406, 8.63244290362, 1486918343.09, gar, 
bla, -1.65199911594, 2.23558592796, 0.166995570064, -7.02524991412, 1486918343.43, gar, 
bla, -1.57538473606, 10.8451347351, 5.43902778625, 2.42445167341, 1486918343.73, gar, 
bla, 2.91613769531, 11.2473611832, 1.76632225513, 1.94273955091, 1486918343.99, gar, 
bla, 2.91613769531, 11.2473611832, 1.76632225513, 1.94273955091, 1486918344.06, gar, 
bla, 3.33751726151, 12.4971342087, 0.842160463333, 3.15250821202, 1486918344.3, gar, 
bla, 2.48996973038, 7.02398920059, -5.21995830536, -0.71141009508, 1486918344.61, gar, 
bla, 0.727837324142, 8.43177986145, -0.240018725395, -1.34346187684, 1486918344.95, gar, 
bla, 3.35667085648, 11.9799871445, 0.784699618816, 2.65607735866, 1486918345.25, gar, 
bla, 2.571372509, 5.99448251724, 1.6178817749, -3.08963403771, 1486918345.49, gar, 
bla, 2.32716393471, 18.0229511261, -3.29502010345, 8.65888239052, 1486918345.83, gar, 
bla, 2.19787716866, 8.75739097595, -0.115520231426, -0.780276544763, 1486918346.13, gar, 
bla, 6.08606052399, 15.0445652008, -4.37241077423, 6.99764857919, 1486918346.45, gar, 
bla, -2.135627985, 5.28101062775, 2.54204368591, -3.5720543252, 1486918346.77, gar, 
bla, -8.1690158844, 1.83335995674, 5.48212337494, 0.197382572312, 1486918347.01, gar, 
bla, 1.63284552097, 6.28178691864, 0.985812544823, -3.24502796959, 1486918347.35, gar, 
bla, 0.493205547333, 14.7045879364, 7.39269638062, 6.65572554937, 1486918347.65, gar, 
bla, 0.881066203117, 1.69449627399, -1.80103826523, -7.18486493497, 1486918347.91, gar, 
bla, 0.737414121628, 11.510723114, 1.35930800438, 1.80413984956, 1486918348.25, gar, 
bla, 2.46602773666, 10.6152915955, 1.66576588154, 1.21454010046, 1486918348.55, gar, 
bla, 1.8243817091, 11.1611700058, 1.01454293728, 1.5447074771, 1486918348.79, gar, 
bla, 9.63426780701, 11.4676275253, -6.53676939011, 6.53181603422, 1486918349.13, gar, 
bla, 3.39018964767, 8.16362953186, -1.15939211845, -0.894708469994, 1486918349.41, gar, 
bla, 4.2377371788, 12.7557077408, 0.593163490295, 3.6443056042, 1486918349.73, gar, 
bla, 2.47081613541, 5.00328302383, 0.937928497791, -4.15160064519, 1486918350.11, gar, 
bla, 2.47081613541, 5.00328302383, 0.937928497791, -4.15160064519, 1486918350.11, gar, 
bla, 0.995987892151, 14.6758575439, -2.94546675682, 5.1916186109, 1486918350.4, gar, 
bla, 1.48440504074, 8.46529865265, -1.04925894737, -1.15172742736, 1486918350.63, gar, 
bla, 5.54975938797, 16.5481243134, -2.84012174606, 7.87351037229, 1486918350.98, gar, 
bla, -1.88184249401, 4.52444267273, 2.47500610352, -4.32023061654, 1486918351.28, gar, 
bla, -3.9504327774, 5.79815816879, 2.12545251846, -2.47909925811, 1486918351.57, gar, 
bla, 0.986411094666, 9.0016002655, 0.315436065197, -0.749022453465, 1486918351.83, gar, 
bla, -4.35265874863, 12.5785369873, -0.512957692146, 3.5102235911, 1486918352.17, gar, 
bla, 9.07881259918, 18.5640411377, -16.7600097656, 16.7972619583, 1486918352.47, gar, 
