ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla,-1.03908348083,6.20517206192,7.47888755798,-0.0366886930203,1486222518.26,Unknown,
bla,-1.38863694668,0.415992558002,8.67598819733,-1.01374320645,1486222518.6,Unknown,
bla,0.172382518649,6.86118364334,8.08701515198,0.796854896184,1486222518.87,Unknown,
bla,-2.01112937927,7.3687543869,7.27298641205,0.737014456447,1486222519.18,Unknown,
bla,0.727837324142,6.10461568832,7.25383281708,-0.301363377925,1486222519.45,Unknown,
bla,3.63439822197,6.68401241302,7.21073675156,0.672346916296,1486222519.78,Unknown,
bla,14.3460569382,8.93456172943,-12.4696006775,11.1930160698,1486222520.15,Unknown,
bla,-0.89543145895,4.53401947021,6.39192008972,-1.92230245969,1486222520.44,Unknown,
bla,0.521935999393,6.28178691864,8.80048656464,1.01505555889,1486222520.73,Unknown,
bla,0.521935999393,6.26263332367,7.4693107605,-0.0486682993001,1486222521.04,Unknown,
bla,-0.861912608147,5.94659852982,7.84759473801,0.0738085063844,1486222521.34,Unknown,
bla,-0.138863697648,6.04236650467,8.13968753815,0.328243897339,1486222521.66,Unknown,
bla,-0.593762040138,6.95216321945,7.54113674164,0.463941315109,1486222521.95,Unknown,
bla,0.0,0.0,0.0,-9.81,1486222522.78,Unknown,
bla,-1.18752408028,7.02398920059,6.94258642197,0.137167634947,1486222522.99,Unknown,
bla,-1.16358196735,6.98089361191,6.99525880814,0.140901688206,1486222523.32,Unknown,
bla,-1.40779054165,8.10616874695,3.84927773476,-0.72656534991,1486222523.63,Unknown,
bla,-1.92972660065,8.45093345642,4.00250673294,-0.262111166057,1486222523.95,Unknown,
bla,0.167594119906,6.14771127701,9.02075386047,1.10771230367,1486222524.25,Unknown,
bla,-0.344765037298,7.23946762085,7.47888755798,0.604533761491,1486222524.56,Unknown,
bla,-2.10689759254,7.17721796036,7.12933397293,0.52338657041,1486222524.87,Unknown,
bla,-1.88663089275,7.13891077042,6.39670848846,-0.0405935390194,1486222525.18,Unknown,
bla,-0.47405192256,6.94258642197,6.87554883957,-0.0274950397632,1486222525.45,Unknown,
bla,-1.35990655422,6.72710800171,7.68957710266,0.496935719245,1486222525.75,Unknown,
bla,-1.09175598621,6.28178691864,7.55550193787,0.0762726827522,1486222526.06,Unknown,
bla,-1.19710087776,6.73189640045,7.96251630783,0.685386872832,1486222526.35,Unknown,
bla,-1.47003984451,6.5690908432,7.67042350769,0.395359789738,1486222526.68,Unknown,
bla,-1.38384854794,6.76062726974,7.95772790909,0.723116887186,1486222526.98,Unknown,
bla,-1.38384854794,6.76062726974,7.95772790909,0.723116887186,1486222527.07,Unknown,
bla,-0.828393816948,6.73668479919,7.45973396301,0.275474168257,1486222527.26,Unknown,
bla,-1.43173265457,6.86597204208,7.90026712418,0.754357581518,1486222527.58,Unknown,
bla,-1.09175598621,6.68880081177,7.67521190643,0.429182840519,1486222527.85,Unknown,
bla,-1.09654438496,6.37276649475,7.77098035812,0.29953500964,1486222528.19,Unknown,
bla,-1.10612118244,6.62176322937,7.65126991272,0.369056125858,1486222528.46,Unknown,
bla,-1.40779054165,6.5690908432,8.13011074066,0.736730743259,1486222528.77,Unknown,
bla,-1.13963997364,6.59303283691,7.35917758942,0.136072393197,1486222529.05,Unknown,
bla,-1.59932672977,6.76541566849,7.4357919693,0.36937607944,1486222529.37,Unknown,
bla,-0.833182215691,6.98568201065,7.05271959305,0.151666497963,1486222529.68,Unknown,
bla,-0.445321530104,7.01920080185,7.39269638062,0.393893910553,1486222530.0,Unknown,
bla,-1.01035308838,7.10539197922,6.92822122574,0.165352519801,1486222530.3,Unknown,
bla,-1.11090958118,6.52599525452,7.32087039948,0.0600495219351,1486222530.59,Unknown,
bla,-1.53707754612,6.67443561554,7.81407594681,0.580884518233,1486222530.9,Unknown,
bla,-1.18752408028,6.68401241302,7.77576875687,0.512248550532,1486222531.19,Unknown,
bla,-1.17794728279,6.04715490341,7.87632513046,0.189606981659,1486222531.47,Unknown,
bla,-1.14921677113,6.0232129097,8.37910747528,0.573122604732,1486222531.8,Unknown,
bla,-0.972045898438,6.00405931473,7.80449914932,0.0846353371519,1486222532.09,Unknown,
bla,-1.07260239124,6.08067369461,8.42699146271,0.636973417338,1486222532.39,Unknown,
bla,-1.18273568153,6.00884771347,8.60416221619,0.751094733904,1486222532.72,Unknown,
bla,-1.18273568153,6.00884771347,8.60416221619,0.751094733904,1486222532.79,tf,sittede
bla,-1.14442837238,5.97532892227,8.19235992432,0.394363437197,1486222533.03,tf,sittede
bla,-0.0430956296623,5.31931781769,8.81006336212,0.481463245014,1486222533.35,tf,sittede
bla,-0.708683729172,6.37755489349,7.44058036804,0.0153587853477,1486222533.61,tf,sittede
bla,-4.21858358383,3.92589235306,8.20672512054,0.217931762121,1486222533.91,tf,sittede
bla,-5.88015937805,0.904409706593,10.3615064621,2.13801437029,1486222534.25,tf,sittede
bla,1.91536140442,-2.51451039314,9.5618429184,0.26076024056,1486222534.52,tf,sittede
bla,-0.890643060207,-1.98299753666,9.18834781647,-0.368005513268,1486222534.84,tf,sittede
bla,-4.28562116623,-4.02764558792,9.48522853851,1.35055725267,1486222535.2,tf,sittede
bla,-3.90733718872,-3.39078807831,11.932103157,3.19537632861,1486222535.47,tf,sittede
bla,-4.07493114471,-2.05961203575,10.7876739502,1.90413568419,1486222535.76,tf,sittede
bla,-5.5976433754,-7.3843164444,9.494805336,3.45699171167,1486222536.02,tf,sittede
bla,-4.91290187836,-2.9119477272,9.87787723541,1.60001766476,1486222536.33,tf,sittede
bla,-5.92804336548,-4.20002841949,6.15728807449,-0.286653251096,1486222536.67,tf,sittede
bla,-3.96958637238,-3.6349966526,8.36474227905,0.136845229879,1486222536.98,tf,sittede
bla,-6.33984613419,-0.814627110958,8.02476596832,0.449343798772,1486222537.32,tf,sittede
bla,-5.62158536911,-0.579995334148,8.51318264008,0.408262832454,1486222537.57,tf,sittede
bla,-6.42124891281,-0.900818407536,7.90505552292,0.41417792412,1486222537.88,tf,sittede
bla,-5.88015937805,-1.10193133354,8.33122348785,0.446695948487,1486222538.2,tf,sittede
bla,-5.92325496674,-0.852934360504,8.09659194946,0.258130294171,1486222538.45,tf,sittede
bla,-6.02381134033,-0.963067650795,7.98645830154,0.239742213919,1486222538.79,tf,sittede
bla,-6.03338813782,-1.0636241436,8.17799472809,0.408251636804,1486222539.08,tf,sittede
bla,-5.97592735291,-1.11150813103,8.22587871552,0.418012450858,1486222539.43,tf,sittede
bla,-6.20577096939,-1.08756613731,8.45572185516,0.734838809553,1486222539.75,tf,sittede
bla,-5.38695383072,-1.15460371971,8.23066711426,0.0943557321814,1486222539.98,tf,sittede
bla,-5.90888977051,-1.01095163822,8.35516548157,0.473277286897,1486222540.35,tf,sittede
bla,-5.90888977051,-0.95349085331,8.26418590546,0.393964514212,1486222540.59,tf,sittede
bla,-6.23928976059,-1.15460371971,8.235455513,0.586373116274,1486222540.91,tf,sittede
bla,-5.97113895416,-1.04447054863,8.27376270294,0.446732832704,1486222541.2,tf,sittede
bla,-6.1100025177,-1.67175137997,8.35037708282,0.671206078887,1486222541.55,tf,sittede
bla,-6.13394498825,-0.872087955475,8.09659194946,0.385127253599,1486222541.82,tf,sittede
bla,-5.88494777679,-1.03489363194,8.27855110168,0.39970242016,1486222542.18,tf,sittede
bla,-5.94719696045,-1.35571670532,8.24024391174,0.442255322439,1486222542.43,tf,sittede
bla,-5.89452457428,-1.06841254234,8.21151351929,0.35444192245,1486222542.73,tf,sittede
bla,-6.06690692902,-1.05883574486,8.25939750671,0.492724881984,1486222543.07,tf,sittede
bla,-5.89452457428,-0.900818407536,8.44614505768,0.528968038227,1486222543.35,tf,sittede
bla,-6.01423454285,-0.757166266441,8.19235992432,0.381127465641,1486222543.66,tf,sittede
bla,-6.06211853027,-0.728435873985,8.02476596832,0.273489908952,1486222543.98,tf,sittede
bla,-5.75566101074,-1.24079501629,8.36474227905,0.419179797911,1486222544.27,tf,sittede
bla,-4.2377371788,-2.80660295486,8.44614505768,0.0476266351593,1486222544.55,tf,sittede
bla,-4.22816038132,-2.95504355431,9.0351190567,0.593989570677,1486222544.88,tf,sittede
bla,-4.03183555603,-2.69646954536,8.82921695709,0.263813480274,1486222545.2,tf,sittede
