ID,X,Y,Z,XYZ,Time,Activity,Activity2
bla,-1.31920516491,4.51247167587,7.82365274429,-0.682445828374,1486306010.97,tredemolle,
bla,-1.35032975674,4.39036750793,8.39347267151,-0.24187056975,1486306011.17,tredemolle,
bla,-2.69587111473,6.75344467163,6.27460432053,-0.205449235952,1486306011.47,tredemolle,
bla,0.864306807518,-1.50176298618,7.3519949913,-2.2565803323,1486306011.78,tredemolle,
bla,-19.6133003235,-4.96856689453,12.0326595306,13.7304567064,1486306012.14,tredemolle,
bla,-0.797269165516,-7.20475149155,2.8700492382,-2.01376598562,1486306012.38,tredemolle,
bla,-6.23210716248,-15.064915657,-2.00215125084,6.61557314281,1486306012.68,tredemolle,
bla,-7.67341661453,-8.51677417755,-1.6430208683,1.77085845286,1486306012.99,tredemolle,
bla,-4.11084413528,-9.32361984253,-0.826598107815,0.413120409369,1486306013.29,tredemolle,
bla,-4.33350515366,-8.87590408325,-0.864905357361,0.105089585528,1486306013.6,tredemolle,
bla,-3.14358687401,-9.36432170868,-0.75477206707,0.0966816023988,1486306013.87,tredemolle,
bla,-3.55299520493,-8.99561405182,-0.838569164276,-0.101856751223,1486306014.19,tredemolle,
bla,-4.36702394485,-8.44494819641,-1.01095163822,-0.249138564448,1486306014.49,tredemolle,
bla,-4.93205547333,-8.33720874786,-1.03249943256,-0.0683227329334,1486306014.81,tredemolle,
bla,-4.25928497314,-8.93815326691,-1.41317760944,0.191458056754,1486306015.09,tredemolle,
bla,-4.84107589722,-8.63169574738,-1.15460371971,0.153698965116,1486306015.39,tredemolle,
bla,-4.50109910965,-8.45691871643,-0.86251115799,-0.191097106797,1486306015.71,tredemolle,
bla,-4.92008447647,-8.8830871582,-1.03489363194,0.397226535414,1486306016.04,tredemolle,
bla,-4.8506526947,-8.46410179138,-1.41796600819,0.0480159413477,1486306016.33,tredemolle,
bla,-4.47955131531,-8.54789829254,-0.922366201878,-0.11548069183,1486306016.61,tredemolle,
bla,-5.14274501801,-8.47128391266,-1.18094003201,0.170235308262,1486306016.92,tredemolle,
bla,-4.52982950211,-8.72267532349,-1.37965869904,0.115113512849,1486306017.27,tredemolle,
bla,-5.03740024567,-8.50001430511,-0.963067650795,0.117393601656,1486306017.51,tredemolle,
bla,-5.08528423309,-8.51198577881,-1.01334583759,0.156989887451,1486306017.82,tredemolle,
bla,-5.20260047913,-8.13370132446,-1.17854583263,-0.0830724655424,1486306018.12,tredemolle,
bla,-5.10683202744,-8.30847835541,-1.17854583263,0.013416728325,1486306018.5,tredemolle,
bla,-5.16908168793,-8.30129623413,-1.15220952034,0.0367513141148,1486306018.73,tredemolle,
bla,-5.71017122269,-8.72985839844,-1.1976994276,0.690046045997,1486306019.1,tredemolle,
bla,-4.80995130539,-8.56226348877,-1.69329917431,0.155703673351,1486306019.33,tredemolle,
bla,-5.06852483749,-8.43537139893,-0.663792431355,0.0533693562611,1486306019.62,tredemolle,
bla,-4.57531929016,-8.57423496246,-1.13305592537,-0.0255803683374,1486306019.98,tredemolle,
bla,-4.51067590714,-8.57902336121,-1.33895730972,-0.0253873020652,1486306020.31,tredemolle,
bla,-5.42526102066,-8.32284355164,-0.996586441994,0.174806781489,1486306020.55,tredemolle,
bla,-4.84347009659,-8.51677417755,-1.88244104385,0.16688474683,1486306020.84,tredemolle,
bla,-4.41969633102,-8.59099388123,-0.445920079947,-0.138509099243,1486306021.14,tredemolle,
bla,-6.24407815933,-8.09060573578,-0.515351891518,0.422888194628,1486306021.47,tredemolle,
bla,-5.09246683121,-8.19116210938,-1.23361241817,-0.086309613769,1486306021.77,tredemolle,
bla,1.50834703445,-12.4624185562,-1.27191960812,2.80763712175,1486306022.07,tredemolle,
bla,-4.15393972397,-9.47684860229,0.150236159563,0.538354727435,1486306022.42,tredemolle,
bla,-6.87135887146,-7.15686750412,0.988206744194,0.160600673038,1486306022.68,tredemolle,
bla,-2.49954652786,-8.40185260773,1.13425302505,-0.971143172799,1486306023.03,tredemolle,
bla,-0.232237562537,-7.3340382576,-2.15059161186,-2.16362205156,1486306023.35,tredemolle,
bla,-5.30076265335,-6.24467658997,-2.0141222477,-1.37490907879,1486306023.58,tredemolle,
bla,-6.2297129631,-7.66922664642,-3.73315906525,0.752331066735,1486306023.88,tredemolle,
bla,-3.62003302574,-9.35474491119,-1.56640648842,0.342316028765,1486306024.23,tredemolle,
bla,-17.3651447296,-8.98843193054,10.7397899628,12.4988154884,1486306024.5,tredemolle,
bla,-8.99262142181,-13.1758909225,-5.11461353302,6.94203310739,1486306024.79,tredemolle,
bla,-3.53623580933,-10.9085817337,-1.12108492851,1.71210703634,1486306025.11,tredemolle,
bla,-1.71185421944,-9.64923095703,-1.03489363194,0.0443953523366,1486306025.4,tredemolle,
bla,-10.421959877,-10.4153757095,3.68407797813,5.37781516209,1486306025.69,tredemolle,
bla,-4.8506526947,-3.78583145142,-1.40120649338,-3.4993161242,1486306026.06,tredemolle,
bla,-11.0731830597,-6.27819538116,-7.4178352356,4.92280013779,1486306026.35,tredemolle,
bla,-0.897825658321,-6.47930812836,-2.64619135857,-2.75380744019,1486306026.62,tredemolle,
bla,-4.46997451782,-19.6133003235,5.81731176376,11.1304712919,1486306026.91,tredemolle,
bla,-8.99740982056,-7.62373685837,-2.09313082695,2.16730954027,1486306027.24,tredemolle,
bla,-10.098742485,-16.3338432312,-4.39635276794,9.89043025269,1486306027.54,tredemolle,
bla,-19.6133003235,-11.2748947144,2.04165554047,12.9050425433,1486306027.83,tredemolle,
bla,-5.93043756485,-9.18715000153,-2.30142641068,1.36454152907,1486306028.17,tredemolle,
bla,-12.8664398193,-5.75147104263,7.75422096252,6.27578986293,1486306028.43,tredemolle,
bla,3.71819519997,-5.12179613113,-3.28065490723,-2.68115242313,1486306028.75,tredemolle,
bla,-0.397437483072,-1.14023852348,-1.33895730972,-8.00697278982,1486306029.08,tredemolle,
bla,-9.42597198486,-8.34439182281,-5.73231744766,4.02247216057,1486306029.34,tredemolle,
bla,-3.05978965759,-9.23024654388,-2.11228442192,0.140955204838,1486306029.65,tredemolle,
bla,-0.0239420160651,-0.771531522274,-0.886453151703,-8.63457101441,1486306029.95,tredemolle,
bla,-4.21858358383,2.21403813362,-0.603937387466,-5.0075888682,1486306030.29,tredemolle,
bla,-0.459686726332,3.92828655243,0.729632973671,-5.78817064004,1486306030.58,tredemolle,
bla,2.65756392479,-14.3011655807,-3.74034166336,5.2091923465,1486306030.87,tredemolle,
bla,5.3965306282,-9.12011241913,-2.69168114662,1.12362431922,1486306031.19,tredemolle,
bla,-0.11013327539,-7.54472827911,-1.53767609596,-2.10938301692,1486306031.51,tredemolle,
bla,-4.49631071091,-4.81533813477,-0.175375267863,-3.21947287042,1486306031.82,tredemolle,
bla,-2.86585950851,-0.682946026325,-4.3748049736,-4.53567686291,1486306032.08,tredemolle,
bla,-6.15070438385,-4.20481681824,0.918774902821,-2.30295023232,1486306032.43,tredemolle,
bla,2.17393517494,-8.10018253326,-0.869693756104,-1.3781960147,1486306032.7,tredemolle,
bla,5.81072759628,-19.6133003235,-0.785896718502,10.6610463443,1486306032.99,tredemolle,
bla,-14.3628158569,-17.4639053345,-3.29502010345,13.0402872269,1486306033.28,tredemolle,
bla,-0.586579442024,-1.02052843571,-3.01250433922,-6.57569387291,1486306033.62,tredemolle,
bla,-3.91212558746,-3.95103144646,0.389656335115,-4.2362034337,1486306033.92,tredemolle,
bla,2.33674097061,0.0377086773515,-5.84723901749,-3.51301783108,1486306034.24,tredemolle,
bla,8.47786808014,-18.4551048279,-7.94934797287,11.9995684182,1486306034.51,tredemolle,
