ID X Y Z XYZ Time Activity
bla -0.234631761909 6.8899140358 7.52198314667 0.393244481199 1486403362.21 tog 
bla -0.344765037298 6.91864442825 7.44536876678 0.359563399131 1486403362.55 tog 
bla -0.191536128521 6.93779802322 7.29692840576 0.260496097928 1486403362.89 tog 
bla -0.191536128521 6.93779802322 7.29692840576 0.260496097928 1486403363.13 tog 
bla -0.25378537178 6.98089361191 7.57944393158 0.497533795611 1486403363.23 tog 
bla -0.201112940907 6.95695161819 7.4693107605 0.399320519496 1486403363.5 tog 
bla -0.201112940907 6.88512563705 7.45973396301 0.343473900688 1486403363.73 tog 
bla -0.229843363166 6.86597204208 7.36396598816 0.260868638257 1486403364.07 tog 
bla -0.229843363166 6.86597204208 7.36396598816 0.260868638257 1486403364.15 tog 
bla -0.0909796655178 6.87076044083 7.34960079193 0.251424259791 1486403364.33 tog 
bla -0.426167905331 6.94258642197 7.57944393158 0.477326942504 1486403364.69 tog 
bla -0.225054964423 6.85160684586 7.37833118439 0.261491308326 1486403364.95 tog 
bla -0.225054964423 6.85160684586 7.37833118439 0.261491308326 1486403365.1 tog 
bla -0.301669418812 6.80372285843 7.39269638062 0.241547589725 1486403365.25 tog 
bla -0.225054964423 6.93779802322 7.41184997559 0.344762981412 1486403365.63 tog 
bla -0.153228908777 6.8563952446 7.3017168045 0.207419984298 1486403365.87 tog 
bla -0.153228908777 6.8563952446 7.3017168045 0.207419984298 1486403366.14 tog 
bla -0.210689753294 6.96652841568 7.42142677307 0.371084602668 1486403366.23 tog 
bla -0.25378537178 6.84681844711 7.24425601959 0.161086958805 1486403366.47 tog 
bla -0.220266550779 6.86597204208 7.47888755798 0.344991311716 1486403366.81 tog 
bla -0.0191536135972 7.00483560562 7.34481239319 0.33959889916 1486403367.11 tog 
bla -0.0191536135972 7.00483560562 7.34481239319 0.33959889916 1486403367.19 tog 
bla -0.234631761909 6.84681844711 7.62253952026 0.438760103027 1486403367.39 tog 
bla -0.234631761909 6.85160684586 7.35917758942 0.247686773132 1486403367.73 tog 
bla -0.15801730752 6.85160684586 7.39269638062 0.270746282672 1486403367.97 tog 
bla -0.15801730752 6.85160684586 7.39269638062 0.270746282672 1486403368.13 tog 
bla -0.320823013783 6.81329965591 7.20115995407 0.108703760652 1486403368.28 tog 
bla -0.325611442327 6.83245325089 7.60817432404 0.420970471163 1486403368.63 tog 
bla -0.325611442327 6.87554883957 7.67042350769 0.49604635367 1486403368.87 tog 
bla -0.325611442327 6.87554883957 7.67042350769 0.49604635367 1486403369.09 tog 
bla -0.4118026793 6.75105047226 7.35917758942 0.185186777557 1486403369.25 tog 
bla -0.435744702816 6.8563952446 7.5028295517 0.363125403631 1486403369.5 tog 
bla -0.167594119906 6.96652841568 7.45973396301 0.39824356853 1486403369.81 tog 
bla -0.282515794039 6.80372285843 7.5028295517 0.322270781518 1486403370.15 tog 
bla -0.282515794039 6.80372285843 7.5028295517 0.322270781518 1486403370.21 tog 
bla -0.244208574295 6.8228764534 7.51240634918 0.34123293405 1486403370.45 tog 
bla -0.339976638556 6.87076044083 7.48367595673 0.355054794504 1486403370.71 tog 
bla -0.378283858299 6.74626207352 7.3687543869 0.187684324708 1486403371.03 tog 
bla -0.378283858299 6.74626207352 7.3687543869 0.187684324708 1486403371.11 tog 
bla -0.416591107845 6.87076044083 7.49325275421 0.364956217344 1486403371.31 tog 
bla -0.39264908433 6.80851125717 7.78534555435 0.53995672663 1486403371.66 tog 
bla -0.39264908433 6.76062726974 7.45494556427 0.261567293628 1486403371.99 tog 
bla -0.39264908433 6.76062726974 7.45494556427 0.261567293628 1486403372.08 tog 
bla -0.325611442327 6.85160684586 7.37354278564 0.260733458556 1486403372.3 tog 
bla -0.430956304073 6.80851125717 7.54113674164 0.359085122622 1486403372.51 tog 
bla -0.363918662071 6.92822122574 7.34002399445 0.289932593063 1486403372.85 tog 
bla -0.363918662071 6.92822122574 7.34002399445 0.289932593063 1486403373.27 tog 
bla -0.129286885262 6.84681844711 7.42621517181 0.29169835842 1486403373.43 tog 
bla -0.368707060814 6.77499246597 7.44058036804 0.259692350016 1486403373.45 tog 
bla -0.344765037298 6.73189640045 7.38790798187 0.19092377863 1486403373.75 tog 
bla -0.335188239813 6.82766485214 7.57944393158 0.396729584017 1486403374.05 tog 
bla -0.335188239813 6.82766485214 7.57944393158 0.396729584017 1486403374.13 tog 
bla -0.383072257042 6.69837760925 7.41663837433 0.191076528345 1486403374.33 tog 
bla -0.450109928846 6.73189640045 7.53155994415 0.301647901644 1486403374.61 tog 
bla -0.177170932293 6.77499246597 7.34960079193 0.187426881653 1486403374.93 tog 
bla -0.177170932293 6.77499246597 7.34960079193 0.187426881653 1486403375.11 tog 
bla -0.31603461504 6.79893445969 7.75182676315 0.505823080634 1486403375.25 tog 
bla -0.502782344818 6.77978086472 7.4357919693 0.265178453532 1486403375.57 tog 
bla -0.478840351105 6.65049362183 7.55550193787 0.266902452088 1486403375.89 tog 
bla -0.478840351105 6.65049362183 7.55550193787 0.266902452088 1486403376.13 tog 
bla -0.608127236366 6.71274280548 7.6943655014 0.419075968891 1486403376.17 tog 
bla -0.378283858299 6.70795440674 7.47409915924 0.239970609036 1486403376.45 tog 
bla -0.339976638556 6.72710800171 7.56507873535 0.319164943542 1486403376.8 tog 
bla -0.33039984107 6.6026096344 7.53155994415 0.21137781104 1486403377.15 tog 
bla -0.33039984107 6.6026096344 7.53155994415 0.21137781104 1486403377.17 tog 
bla -0.277727395296 6.96174001694 7.90505552292 0.727213075095 1486403377.36 tog 
bla -0.766144514084 6.66485881805 7.80928754807 0.48525582438 1486403377.7 tog 
bla -0.713472127914 6.49247646332 7.70394229889 0.290100001914 1486403378.03 tog 
bla -0.713472127914 6.49247646332 7.70394229889 0.290100001914 1486403378.13 tog 
bla -0.234631761909 6.69358921051 7.45494556427 0.21174645204 1486403378.27 tog 
bla -0.430956304073 6.46374607086 7.44058036804 0.0554940483431 1486403378.56 tog 
bla -0.416591107845 6.89470243454 7.66563510895 0.508547932511 1486403378.93 tog 
bla -0.416591107845 6.89470243454 7.66563510895 0.508547932511 1486403379.05 tog 
bla -0.244208574295 6.71274280548 7.55071353912 0.296128276952 1486403379.16 tog 
bla -0.349553436041 6.58345603943 7.56986713409 0.228275223144 1486403379.53 tog 
bla -0.440533101559 6.58824443817 7.70394229889 0.336416171993 1486403379.85 tog 
bla -0.809240162373 6.44459247589 7.21073675156 -0.105240017344 1486403380.13 tog 
bla -0.809240162373 6.44459247589 7.21073675156 -0.105240017344 1486403380.18 tog 
bla -0.47405192256 6.41586208344 7.60817432404 0.153549971966 1486403380.39 tog 
bla -0.387860685587 6.62176322937 7.89069032669 0.498306262864 1486403380.68 tog 
bla -0.359130263329 7.00483560562 8.73823738098 1.39506532485 1486403381.02 tog 
bla -0.359130263329 7.00483560562 8.73823738098 1.39506532485 1486403381.11 tog 
bla -0.114921681583 6.55951404572 7.80449914932 0.385618592347 1486403381.32 tog 
bla -0.47405192256 6.65049362183 7.6943655014 0.371210689718 1486403381.65 tog 
bla -0.440533101559 6.54036045074 7.76140356064 0.349220908629 1486403381.91 tog 
bla -0.440533101559 6.54036045074 7.76140356064 0.349220908629 1486403382.14 tog 
bla -0.263362199068 6.5020532608 7.61296272278 0.205151405377 1486403382.24 tog 
bla -0.39264908433 6.51163005829 7.26819801331 -0.0436188032592 1486403382.56 tog 
bla -0.603338837624 6.49726486206 7.55071353912 0.169566292713 1486403382.87 tog 
bla -0.603338837624 6.49726486206 7.55071353912 0.169566292713 1486403383.09 tog 
bla -0.277727395296 6.41107368469 7.19158315659 -0.171646064045 1486403383.21 tog 
bla -0.402225881815 6.66007041931 7.79492235184 0.450562271209 1486403383.57 tog 
bla -0.718260526657 6.23390245438 7.56507873535 0.0189294568076 1486403383.75 tog 
bla -0.0718260481954 6.59303283691 7.53155994415 0.199876930422 1486403384.03 tog 
bla -0.0718260481954 6.59303283691 7.53155994415 0.199876930422 1486403384.15 tog 
bla -0.359130263329 6.54514884949 7.90984392166 0.462953756005 1486403384.48 tog 
bla -0.574608385563 6.53078365326 7.57465553284 0.207819940664 1486403384.63 tog 
bla -0.306457817554 6.43980407715 7.60817432404 0.162427462304 1486403384.96 tog 
bla -0.306457817554 6.43980407715 7.60817432404 0.162427462304 1486403385.09 tog 
bla -0.196324542165 6.48768806458 7.62732791901 0.205226953651 1486403385.27 tog 
bla -0.545877993107 6.45416927338 8.18278312683 0.626101930007 1486403385.55 tog 
bla -0.387860685587 6.45416927338 7.57465553284 0.149023213245 1486403387.31 tog 
bla -0.387860685587 6.45416927338 7.57465553284 0.149023213245 1486403387.31 tog 
bla -0.292092621326 6.47811126709 7.37354278564 0.00938780678104 1486403387.49 tog 
bla -0.445321530104 6.50684165955 8.02955436707 0.534614201662 1486403387.49 tog 
bla -0.368707060814 6.51163005829 7.17242956161 -0.115619322049 1486403387.5 tog 
bla -0.435744702816 6.51641845703 7.33044719696 0.00779196462194 1486403387.5 tog 
bla -0.675164878368 6.30094051361 7.46452236176 -0.0183304253978 1486403388.07 tog 
bla -0.368707060814 6.51163005829 7.17242956161 -0.115619322049 1486403388.08 tog 
bla -0.378283858299 6.58824443817 7.95293951035 0.52427841263 1486403388.09 tog 
bla -0.646434485912 6.27221012115 7.7230963707 0.1601913171 1486403388.09 tog 
bla -0.378283858299 6.58824443817 7.95293951035 0.52427841263 1486403389.41 tog 
bla -0.0909796655178 6.51163005829 6.93779802322 -0.294610111688 1486403389.41 tog 
bla -0.349553436041 6.36797809601 6.5020532608 -0.702309335391 1486403389.41 tog 
bla -0.368707060814 6.55472564697 8.235455513 0.722003641776 1486403389.42 tog 
bla -0.368707060814 6.55472564697 8.235455513 0.722003641776 1486403390.73 tog 
bla -1.36948335171 6.15249967575 4.92188024521 -1.81289789618 1486403390.74 tog 
bla 0.114921681583 6.26263332367 7.12454557419 -0.323539502095 1486403390.74 tog 
bla -0.248996973038 6.5020532608 8.14447593689 0.614547202899 1486403390.74 tog 
bla -0.320823013783 6.45416927338 7.85238313675 0.359520605312 1486403391.92 tog 
bla -0.248996973038 6.5020532608 8.14447593689 0.614547202899 1486403391.92 tog 
bla -0.0718260481954 6.46374607086 7.00962400436 -0.274801998263 1486403391.92 tog 
bla -0.512359142303 5.79336977005 6.00884771347 -1.44747071593 1486403391.93 tog 
bla -0.445321530104 6.44459247589 8.11574554443 0.562868898597 1486403392.16 tog 
bla -0.134075298905 6.26742172241 6.69358921051 -0.639248245024 1486403392.17 tog 
bla -0.445321530104 6.44459247589 8.11574554443 0.562868898597 1486403392.17 tog 
bla -0.612915635109 6.36318969727 7.89069032669 0.345237197175 1486403392.17 tog 
bla -0.55066639185 6.44459247589 7.50761795044 0.0996081125938 1486403392.27 tog 
bla -0.450109928846 6.535572052 8.09659194946 0.604946096407 1486403392.27 tog 
bla -0.55066639185 6.44459247589 7.50761795044 0.0996081125938 1486403392.27 tog 
bla -0.421379506588 6.33445930481 7.85238313675 0.287665883716 1486403392.56 tog 
bla -0.646434485912 6.25305652618 8.09180355072 0.436749639163 1486403392.86 tog 
bla -0.646434485912 6.25305652618 8.09180355072 0.436749639163 1486403393.06 tog 
bla -0.349553436041 6.43022727966 7.61296272278 0.161319465907 1486403393.17 tog 
bla -0.531512796879 6.38713169098 7.7566151619 0.251959841945 1486403393.52 tog 
bla -0.426167905331 6.31530570984 7.80449914932 0.238627382087 1486403393.77 tog 
bla -0.48841714859 6.37755489349 7.98645830154 0.422070852612 1486403394.05 tog 
bla -0.48841714859 6.37755489349 7.98645830154 0.422070852612 1486403394.14 tog 
bla -0.234631761909 6.38234329224 7.47888755798 0.0247911553123 1486403394.37 tog 
bla -0.397437483072 6.33445930481 7.59380912781 0.0869322674662 1486403394.73 tog 
bla -0.531512796879 6.26742172241 7.3687543869 -0.121779208013 1486403394.96 tog 
bla -0.531512796879 6.26742172241 7.3687543869 -0.121779208013 1486403395.11 tog 
bla -0.56981998682 6.46374607086 8.40304946899 0.806776745525 1486403395.29 tog 
bla -0.541089594364 6.52120685577 8.01040077209 0.53337649583 1486403395.67 tog 
bla -0.378283858299 6.30094051361 7.5363483429 0.0206406901573 1486403406.77 tog 
bla -0.521935999393 6.39670848846 8.05349636078 0.488014386615 1486403406.83 tog 
bla -0.560243189335 6.30572891235 7.86674833298 0.287614514413 1486403406.89 tog 
bla -0.560243189335 6.30572891235 7.86674833298 0.287614514413 1486403406.95 tog 
bla -0.172382518649 6.65528202057 8.28812789917 0.820877601545 1486403407.09 tog 
bla -0.378283858299 6.30094051361 7.5363483429 0.0206406901573 1486403407.1 tog 
bla -0.234631761909 6.23390245438 7.47409915924 -0.0745621507537 1486403407.17 tog 
bla -0.397437483072 6.34403610229 8.32643508911 0.665412732363 1486403407.19 tog 
bla -0.397437483072 6.34403610229 8.32643508911 0.665412732363 1486403407.23 tog 
bla -0.464475125074 6.31530570984 7.68000030518 0.143955396627 1486403407.29 tog 
bla -0.354341864586 6.43501567841 8.28812789917 0.68895466279 1486403407.31 tog 
bla -0.00478840339929 6.35840129852 7.81407594681 0.264178522557 1486403407.35 tog 
bla -0.00478840339929 6.35840129852 7.81407594681 0.264178522557 1486403407.37 tog 
bla -0.359130263329 6.52599525452 8.30728149414 0.760170974535 1486403407.43 tog 
bla -0.407014280558 6.25784492493 7.97688150406 0.336769055163 1486403407.49 tog 
bla -0.114921681583 6.52599525452 8.85315895081 1.18910198439 1486403407.51 tog 
bla -0.114921681583 6.52599525452 8.85315895081 1.18910198439 1486403407.55 tog 
bla -0.196324542165 6.24347925186 8.10138034821 0.419953081054 1486403407.65 tog 
bla -0.545877993107 6.16207647324 8.28812789917 0.532254750216 1486403407.69 tog 
bla -0.25378537178 6.20517206192 7.68000030518 0.0667895604019 1486403407.72 tog 
bla -0.0430956296623 6.13334608078 7.79971075058 0.112463362121 1486403407.77 tog 
bla -0.0430956296623 6.13334608078 7.79971075058 0.112463362121 1486403407.83 tog 
bla -0.292092621326 6.15249967575 7.84280633926 0.162370913416 1486403407.95 tog 
bla -0.383072257042 6.14292287827 8.04391956329 0.318518538422 1486403407.99 tog 
bla 0.0622492432594 6.22432565689 7.67042350769 0.0683349628693 1486403408.03 tog 
bla 0.0622492432594 6.22432565689 7.67042350769 0.0683349628693 1486403408.07 tog 
bla -0.33039984107 6.23869085312 8.12532234192 0.439453193993 1486403408.15 tog 
bla -0.272938996553 5.86998414993 7.47888755798 -0.298692586124 1486403408.18 tog 
bla -0.876277804375 5.86519575119 7.57944393158 -0.186260898062 1486403408.23 tog 
bla -0.876277804375 5.86519575119 7.57944393158 -0.186260898062 1486403408.27 tog 
bla 0.119710087776 6.06630849838 7.21073675156 -0.386139124387 1486403408.39 tog 
bla 0.0143652101979 6.30572891235 8.02955436707 0.399611491581 1486403408.41 tog 
bla -0.239420175552 6.00405931473 7.93378591537 0.142437351033 1486403408.47 tog 
bla -0.220266550779 6.25305652618 8.18757152557 0.494637827669 1486403408.48 tog 
bla -0.239420175552 6.00405931473 7.93378591537 0.142437351033 1486403408.55 tog 
bla -0.119710087776 6.36318969727 8.01040077209 0.420886284095 1486403408.63 tog 
bla -0.430956304073 6.37276649475 8.3695306778 0.718386386299 1486403408.64 tog 
bla -0.201112940907 6.0902504921 7.77576875687 0.0689765275425 1486403408.7 tog 
bla -0.201112940907 6.0902504921 7.77576875687 0.0689765275425 1486403408.71 tog 
bla -0.105344876647 6.25784492493 7.79492235184 0.186626186801 1486403408.8 tog 
bla -0.0478840321302 6.38713169098 8.65204620361 0.944331575133 1486403408.87 tog 
bla -0.263362199068 6.33445930481 7.93857431412 0.34951261001 1486403408.87 tog 
bla -0.0478840321302 6.38713169098 8.65204620361 0.944331575133 1486403408.95 tog 
bla 0.114921681583 6.27221012115 7.99603509903 0.353188677857 1486403409.03 tog 
bla -0.0478840321302 6.08546209335 7.35917758942 -0.260516424291 1486403409.03 tog 
bla -0.201112940907 6.08546209335 7.85238313675 0.126458938221 1486403409.11 tog 
bla -0.11013327539 6.22432565689 8.03434276581 0.353907855735 1486403409.11 tog 
bla -0.11013327539 6.22432565689 8.03434276581 0.353907855735 1486403409.18 tog 
bla -0.248996973038 6.2482676506 8.32643508911 0.603086450201 1486403409.27 tog 
bla -0.210689753294 6.12376928329 7.81407594681 0.119991103201 1486403409.27 tog 
bla -0.378283858299 5.96096372604 7.88590192795 0.0826051390861 1486403409.35 tog 
bla -0.378283858299 5.96096372604 7.88590192795 0.0826051390861 1486403409.35 tog 
bla -0.0957680642605 6.04715490341 7.60338592529 -0.0946136733049 1486403409.45 tog 
bla -0.0143652101979 6.11898088455 8.08701515198 0.331101887521 1486403409.51 tog 
bla -0.287304192781 6.25784492493 8.01997756958 0.366600956124 1486403409.55 tog 
bla -0.287304192781 6.25784492493 8.01997756958 0.366600956124 1486403409.59 tog 
bla 0.311246216297 6.13334608078 7.70873069763 0.0459290441029 1486403409.67 tog 
bla -0.196324542165 6.42065048218 9.01117706299 1.25637284754 1486403409.71 tog 
bla -0.517147541046 6.16207647324 7.79971075058 0.143598135043 1486403409.82 tog 
bla -0.517147541046 6.16207647324 7.79971075058 0.143598135043 1486403410.15 tog 
bla -0.258573770523 6.30572891235 8.40304946899 0.699058848882 1486403410.23 tog 
bla -0.229843363166 6.00405931473 7.86195993423 0.085047763092 1486403410.43 tog 
bla -0.339976638556 6.23869085312 8.35037708282 0.619076905504 1486403410.75 tog 
bla 0.11013327539 6.13813447952 8.235455513 0.461881606291 1486403411.03 tog 
bla 0.11013327539 6.13813447952 8.235455513 0.461881606291 1486403411.19 tog 
bla 0.124498486519 6.3105173111 7.6943655014 0.141954033052 1486403411.37 tog 
bla 0.114921681583 6.73668479919 8.47966384888 1.02055068159 1486403411.7 tog 
bla -0.349553436041 6.50684165955 7.73746156693 0.305803847777 1486403412.03 tog 
bla -0.349553436041 6.50684165955 7.73746156693 0.305803847777 1486403412.07 tog 
bla -0.0861912593246 6.36318969727 7.80928754807 0.26385646438 1486403412.24 tog 
bla -0.421379506588 6.39192008972 7.86195993423 0.331233511239 1486403412.31 tog 
bla -0.536301195621 6.26263332367 7.51719474792 -0.0112035434249 1486403412.33 tog 
bla -1.02471828461 5.94659852982 8.34080028534 0.484708885516 1486403412.57 tog 
bla -0.0957680642605 5.81252336502 8.61373901367 0.58187659601 1486403412.9 tog 
bla -0.0957680642605 5.81252336502 8.61373901367 0.58187659601 1486403413.11 tog 
bla -0.143652096391 5.65450572968 8.66641139984 0.538949585491 1486403413.2 tog 
bla 0.0383072271943 5.85083055496 7.90505552292 0.024815120121 1486403413.47 tog 
bla -0.0574608407915 5.99927091599 8.31206989288 0.441100388533 1486403413.75 tog 
bla -0.4118026793 6.17644166946 8.54191303253 0.739042202888 1486403414.1 tog 
bla -0.4118026793 6.17644166946 8.54191303253 0.739042202888 1486403414.19 tog 
bla -0.31603461504 5.75506210327 7.61775112152 -0.257474164398 1486403414.36 tog 
bla -0.679953277111 5.96096372604 8.25939750671 0.398480404848 1486403414.66 tog 
bla -0.454898327589 5.72154331207 7.66563510895 -0.233729745673 1486403415.03 tog 
bla -0.454898327589 5.72154331207 7.66563510895 -0.233729745673 1486403415.11 tog 
bla -0.292092621326 5.99927091599 8.1684179306 0.329014799862 1486403415.27 tog 
bla -0.531512796879 6.01842451096 8.22587871552 0.396322554656 1486403415.59 tog 
bla -0.478840351105 5.93223333359 8.05828475952 0.207815813415 1486403415.87 tog 
bla -0.478840351105 5.93223333359 8.05828475952 0.207815813415 1486403416.07 tog 
bla -0.220266550779 5.75506210327 7.87632513046 -0.0526563693462 1486403416.2 tog 
bla 0.172382518649 5.77421617508 8.64246940613 0.585362697142 1486403416.48 tog 
bla -0.656011283398 5.67365932465 8.27855110168 0.247592618479 1486403416.83 tog 
bla -0.454898327589 5.87477254868 8.58500862122 0.602600924527 1486403417.07 tog 
bla -0.454898327589 5.87477254868 8.58500862122 0.602600924527 1486403417.2 tog 
bla -0.0239420160651 5.85083055496 8.69035339355 0.666403653348 1486403417.44 tog 
bla 0.153228908777 5.58746814728 8.3695306778 0.254408733845 1486403422.48 tog 
bla -0.97683429718 5.40072059631 8.55627822876 0.355229231628 1486403422.48 tog 
bla 0.153228908777 5.58746814728 8.3695306778 0.254408733845 1486403422.49 tog 
bla -0.584185242653 5.37199020386 7.31608200073 -0.714693133846 1486403422.52 tog 
bla 0.0239420160651 5.39593219757 8.37910747528 0.156248019351 1486403422.54 tog 
bla -0.521935999393 5.05595541 8.58500862122 0.166846962932 1486403422.56 tog 
bla -0.521935999393 5.05595541 8.58500862122 0.166846962932 1486403422.56 tog 
bla -0.387860685587 5.82210016251 10.399813652 2.11490713636 1486403422.59 tog 
bla -0.181959331036 5.14214658737 8.14926433563 -0.172298513848 1486403422.62 tog 
bla 0.00957680679858 5.36720180511 9.58578491211 1.1760920856 1486403422.64 tog 
bla 0.00957680679858 5.36720180511 9.58578491211 1.1760920856 1486403422.64 tog 
bla -0.325611442327 5.25227975845 9.63845729828 1.17145366348 1486403422.71 tog 
bla 0.277727395296 5.38635540009 9.28890419006 0.9312149245 1486403422.74 tog 
bla -0.612915635109 4.90751504898 8.64246940613 0.147492001884 1486403422.76 tog 
bla 0.0143652101979 5.50127696991 9.81562805176 1.44214684891 1486403422.76 tog 
bla 0.277727395296 5.38635540009 9.28890419006 0.9312149245 1486403422.76 tog 
bla 0.383072257042 5.0224366188 8.25939750671 -0.135845715623 1486403422.82 tog 
bla -0.363918662071 4.85005426407 8.51797103882 -0.00126441506541 1486403422.84 tog 
bla -0.363918662071 4.85005426407 8.51797103882 -0.00126441506541 1486403422.84 tog 
bla -0.416591107845 4.78780508041 9.57141971588 0.90021479788 1486403422.84 tog 
bla 0.459686726332 5.10383939743 9.04469585419 0.585528441396 1486403422.91 tog 
bla -0.0143652101979 5.11820459366 9.04469585419 0.582437044147 1486403422.92 tog 
bla 0.407014280558 5.20918416977 8.83879375458 0.457693771004 1486403422.92 tog 
bla 0.407014280558 5.20918416977 8.83879375458 0.457693771004 1486403423.12 tog 
bla 0.148440510035 4.96497583389 8.3695306778 -0.077473946466 1486403423.2 tog 
bla 0.0335188247263 4.88836145401 8.99681186676 0.429132042441 1486403423.44 tog 
bla 0.579396784306 5.0894742012 8.71429538727 0.298283354503 1486403423.83 tog 
bla 0.646434485912 5.13735818863 8.55148983002 0.186914774856 1486403435.16 tog 
bla 0.383072257042 4.83568906784 8.79090976715 0.23045455391 1486403435.16 tog 
bla 0.469263523817 4.92188024521 8.39826107025 -0.0644419140276 1486403435.26 tog 
bla 0.469263523817 4.92188024521 8.39826107025 -0.0644419140276 1486403435.26 tog 
bla 0.220266550779 5.06074380875 8.55627822876 0.133316467814 1486403435.26 tog 
bla 0.272938996553 5.13256978989 9.13088703156 0.668113681714 1486403435.35 tog 
bla 0.191536128521 7.12933397293 8.07264995575 0.961804226506 1486403435.35 tog 
bla -1.35990655422 5.99448251724 9.15004062653 1.21299460005 1486403435.36 tog 
