ID,LAT,LON,SPEED,ACTIVITY
560,59.85297236,10.80077713,12.1827343563,Driving
561,59.85292429,10.80067629,12.0217993423,Driving
562,59.85291721,10.80050062,13.2288081097,Driving
563,59.85291368,10.80038206,13.1161529861,Driving
564,59.85291115,10.80020073,13.8886389042,Driving
565,59.85291036,10.80004057,14.1783213153,Driving
566,59.8529383,10.79988566,14.4197223014,Driving
567,59.85294549,10.7997277,14.3714424111,Driving
568,59.85298195,10.79955816,15.2565803833,Driving
569,59.85300679,10.79939073,15.7393838903,Driving
570,59.85303234,10.79921221,15.691104,Driving
571,59.85307276,10.79904784,14.564563507,Driving
572,59.85307332,10.79889526,13.1161529861,Driving
573,59.85307231,10.79876148,12.8586581917,Driving
574,59.85307355,10.79861362,13.0195932056,Driving
575,59.85306501,10.79845525,13.196620493,Driving
576,59.85303805,10.79830499,12.9069396167,Driving
577,59.85301467,10.79817029,12.8425651507,Driving
578,59.85296308,10.79803306,13.3897415889,Driving
579,59.85291285,10.79794939,12.2632010958,Driving
580,59.85284394,10.79785517,13.6472363833,Driving
581,59.85277184,10.79776034,13.6633301917,Driving
582,59.8526987,10.79771033,13.6311441097,Driving
583,59.85261096,10.79765324,14.3070687125,Driving
584,59.85253015,10.79762669,15.4014215889,Driving
585,59.85244563,10.79758648,16.0612523833,Driving
586,59.8523526,10.79758012,15.369235507,Driving
587,59.85225457,10.79757407,17.3970093153,Driving
588,59.85215372,10.79759298,17.5901304112,Driving
589,59.8520661,10.79758636,17.2682603832,Driving
590,59.85194088,10.79766966,18.909792,Driving
591,59.85183876,10.79782625,18.346520986,Driving
592,59.85176154,10.7979024,17.2360743013,Driving
593,59.85168524,10.79800765,16.7049909041,Driving
594,59.85159716,10.79808849,16.8176444931,Driving
595,59.85153531,10.79820039,14.8220583014,Driving
596,59.85149636,10.79829174,13.3253678903,Driving
597,59.8514264,10.79845529,15.5784504111,Driving
598,59.85138871,10.7985854,14.9186196167,Driving
599,59.8513573,10.79866868,15.5301689861,Driving
600,59.85135108,10.79882247,13.6472363833,Driving
601,59.85131801,10.79900095,13.7920775889,Driving
602,59.85126973,10.79923094,14.6289372056,Driving
603,59.85124725,10.79943027,15.1922066847,Driving
604,59.85121398,10.79950378,12.7460046028,Driving
605,59.85119756,10.79956789,10.9757263563,Driving
606,59.85116547,10.79949759,6.9040856986,Walking
607,59.85125094,10.79938205,1.207008,Stationary
608,59.85126656,10.79930871,0.305775356163,Stationary
609,59.85133482,10.79923866,1.43231613698,Stationary
610,59.85132506,10.79931118,1.19091457535,Stationary
611,59.85131131,10.79942638,6.64659090417,Walking
612,59.85131471,10.79951819,10.1549605479,Driving
613,59.85131379,10.79964943,11.6999308493,Driving
614,59.8512719,10.79975951,12.472416,Driving
615,59.85124003,10.79985914,11.8930519451,Driving
616,59.85119276,10.80000439,14.5323758903,Driving
617,59.85113737,10.80012641,15.1117407125,Driving
618,59.85106035,10.80026395,15.6750101917,Driving
619,59.8509769,10.80042832,17.1877944112,Driving
620,59.85088605,10.80054221,18.507456,Driving
621,59.85079659,10.80069939,18.3948024112,Driving
622,59.85069974,10.80083598,18.5718296987,Driving
623,59.85061394,10.80096341,18.8615121097,Driving
624,59.85053334,10.80110734,19.1994744112,Driving
625,59.85044727,10.80124018,19.2316604931,Driving
626,59.85035431,10.80134591,19.6339964931,Driving
627,59.85028122,10.80148153,18.3304287125,Driving
628,59.85018551,10.80159026,17.7510638903,Driving
629,59.85008998,10.80173154,17.3326356168,Driving
630,59.85004256,10.80187976,15.5784504111,Driving
631,59.84995472,10.80199898,15.2243943014,Driving
632,59.84987248,10.80209709,15.3531416986,Driving
633,59.84980474,10.8021715,14.8703381917,Driving
634,59.84973743,10.80228709,15.1922066847,Driving
635,59.84967892,10.80235986,8.1110936986,Walking
636,59.84964384,10.80233536,6.42128257535,Walking
637,59.84960437,10.80234138,5.5683303014,Walking
638,59.84956727,10.80232034,4.81193857535,Walking
639,59.84949139,10.80240626,7.33860854791,Walking
640,59.84944308,10.80246119,8.40077534234,Walking
641,59.84941001,10.80250969,8.12718750695,Walking
642,59.84938351,10.8026182,9.44684909583,Walking
643,59.84937843,10.80269463,9.35028854791,Walking
644,59.84939265,10.80286206,11.0079132056,Driving
645,59.84938236,10.80296516,9.78481139722,Walking
646,59.84933709,10.80309555,9.12498060278,Walking
647,59.84935332,10.80317431,6.55003035626,Walking
648,59.84933432,10.80324425,1.38403586302,Stationary
649,59.84930506,10.80340015,8.89967265766,Walking
650,59.84928336,10.80356091,12.1988273972,Driving
651,59.84927158,10.80369188,11.8608650958,Driving
652,59.84927095,10.80380815,11.0883799451,Driving
653,59.84923537,10.80393982,10.782604493,Driving
654,59.84915662,10.80405524,11.8769589042,Driving
655,59.84909313,10.80414512,12.0378931507,Driving
656,59.84903773,10.80424353,12.3597616437,Driving
657,59.84900585,10.80428328,6.64659090417,Walking
658,59.84894913,10.8043141,6.82361819165,Walking
659,59.84889162,10.80430363,4.44178942465,Walking
660,59.84881706,10.80426666,5.58442372604,Walking
661,59.84876037,10.80414824,7.5800103014,Walking
662,59.84871057,10.80406948,9.38247539722,Walking
663,59.84866151,10.80400184,10.0744938083,Driving
664,59.84858927,10.80390072,13.6472363833,Driving
665,59.84850603,10.80378244,15.369235507,Driving
666,59.84842074,10.80373164,16.3992146847,Driving
667,59.84832155,10.8036614,16.9624856987,Driving
668,59.84821193,10.80367571,18.0407463013,Driving
669,59.84810182,10.80368531,18.668391014,Driving
670,59.84798398,10.80368874,19.4247815888,Driving
671,59.84783873,10.80367708,21.484743014,Driving
672,59.84770354,10.80369367,22.0641063013,Driving
673,59.84767216,10.80374608,17.4131015888,Driving
674,59.8475401,10.80375079,18.9258858084,Driving
675,59.84747634,10.80380141,16.7854584112,Driving
676,59.84737686,10.80379292,16.8820181916,Driving
677,59.8472265,10.80376567,14.4197223014,Driving
678,59.84713824,10.80366597,14.1783213153,Driving
679,59.84717615,10.80369586,7.32251550695,Walking
680,59.84712203,10.80368412,7.49954279443,Walking
681,59.84707884,10.8036136,5.45567632882,Walking
682,59.84704675,10.80357627,4.11992054791,Walking
683,59.84701397,10.8034912,5.92238602744,Walking
684,59.84693926,10.80343831,6.61440405486,Train
685,59.84688044,10.80337439,8.14328054791,Train
686,59.84682835,10.80342461,9.30200865766,Train
687,59.84673489,10.80344065,9.70434465766,Train
688,59.84667452,10.80343474,9.75262454791,Train
689,59.8465909,10.80341583,11.5229027944,Train
690,59.84650392,10.80343813,11.9735194521,Train
691,59.84643854,10.80346459,11.7803983563,Driving
692,59.84636954,10.80345613,11.2815018083,Driving
693,59.84630205,10.80342701,11.3136886577,Driving
694,59.84625367,10.80338154,10.5572965479,Train
695,59.8462204,10.80334182,9.63997019165,Train
696,59.84619341,10.80329235,7.96625249305,Train
697,59.84614501,10.80326212,8.17546739722,Train
698,59.84606954,10.80323181,6.58221720557,Train
699,59.84599927,10.80323896,3.2830616986,Train
700,59.84604869,10.80320277,0.514990068488,Train
701,59.84601639,10.8032597,0.0,Train
702,59.84596344,10.80325234,6.34081545209,Train
703,59.84592352,10.80324729,8.32030860278,Train
704,59.84587311,10.80323937,9.01232624652,Train
705,59.8458035,10.80320759,10.2032412056,Train
706,59.84572323,10.80316799,10.380268493,Train
707,59.84566366,10.80313807,10.380268493,Train
708,59.84561123,10.80311206,10.1710543563,Train
709,59.84555739,10.80306546,7.59610334234,Train
710,59.84543357,10.80303237,11.3941553972,Driving
711,59.84539722,10.80298802,10.3641754521,Train
712,59.84530745,10.80292207,11.4424360549,Train
713,59.84521387,10.80287787,10.5572965479,Train
714,59.84523163,10.80296923,4.92459254791,Walking
715,59.84519121,10.80298716,4.00726657535,Walking
716,59.84513746,10.80301774,3.81414509583,Walking
717,59.84506255,10.80303343,8.54561654791,Walking
718,59.84499158,10.80300364,10.5251096986,Driving
719,59.84491654,10.80300816,11.0240062465,Driving
720,59.84483903,10.80295395,11.5068097535,Driving
721,59.84477632,10.80291425,11.4263422465,Driving
722,59.84472795,10.80284721,10.8791658083,Driving
723,59.8446933,10.80280957,8.93185950695,Walking
724,59.84464763,10.80277998,7.75703835626,Walking
725,59.84459888,10.80272529,7.93406564374,Walking
726,59.84456057,10.80269156,8.14328054791,Walking
727,59.84450347,10.8026787,8.80311134234,Walking
728,59.84444103,10.80268088,9.55950345209,Walking
729,59.84438544,10.80263346,10.1549605479,Driving
730,59.84433116,10.80258891,10.1871473972,Driving
731,59.84429271,10.80252946,11.4424360549,Driving
732,59.84423327,10.8025016,11.2975948493,Driving
733,59.84415995,10.80244388,12.7460046028,Driving
734,59.84410209,10.80238665,12.8425651507,Driving
735,59.84404055,10.80232064,12.9069396167,Driving
736,59.84398481,10.80221258,13.6633301917,Driving
737,59.8438861,10.80217153,14.6450310139,Driving
738,59.84374449,10.80214488,17.0751392875,Driving
739,59.84363894,10.80211621,17.8315313972,Driving
740,59.84361664,10.80200425,15.5140767125,Driving
741,59.84349367,10.80196235,17.4935690959,Driving
742,59.84337132,10.80190538,18.9741656987,Driving
743,59.84329933,10.80176931,16.1900013153,Driving
744,59.84317079,10.80170284,16.4474961097,Driving
745,59.84310821,10.80156796,16.8498321097,Driving
746,59.84304591,10.8014149,17.2038866847,Driving
747,59.84301609,10.80125025,16.3509347944,Driving
748,59.84292032,10.80107053,18.7810446028,Driving
749,59.84289694,10.80079595,19.6018104112,Driving
750,59.84284164,10.80061331,18.8615121097,Driving
751,59.84281848,10.80040457,19.6339964931,Driving
752,59.8428051,10.80020636,20.2616412056,Driving
753,59.84277012,10.79996605,21.0663132056,Train
754,59.84275582,10.79973718,21.0019395069,Train
755,59.84271967,10.79953079,20.8892843832,Train
756,59.84270398,10.79930836,21.082407014,Train
757,59.84268809,10.7990693,21.082407014,Train
758,59.8426481,10.79885767,20.3742947944,Train
759,59.84262415,10.79863803,20.4869483832,Driving
760,59.84259825,10.79840068,21.2916203832,Driving
761,59.84257326,10.79817079,21.565208986,Driving
762,59.8425686,10.79791568,22.4986283832,Driving
763,59.8425283,10.79768146,22.6273773153,Driving
764,59.84251253,10.79746776,22.0962923832,Driving
765,59.84248794,10.7972312,21.8548913972,Driving
766,59.8424806,10.7969861,22.12848,Driving
767,59.84250647,10.79675394,21.3399018084,Driving
768,59.84245427,10.79664086,16.3026549041,Driving
769,59.84246761,10.79649994,12.9391256986,Driving
770,59.84244272,10.79641979,10.138867507,Driving
771,59.84242107,10.79633579,8.54561654791,Walking
772,59.84237407,10.79628119,7.16158049305,Walking
773,59.84236272,10.79621218,6.35690887673,Walking
774,59.84231779,10.79615131,6.0994136986,Walking
775,59.84229673,10.79605197,5.45567632882,Walking
776,59.8422338,10.79605809,8.99623320557,Walking
777,59.84217484,10.79608001,9.80090520557,Walking
778,59.84209995,10.79614895,11.8125852056,Driving
779,59.84201172,10.79622648,12.9391256986,Driving
780,59.84193856,10.79628897,13.8403590139,Driving
781,59.84186009,10.7963384,15.0151793972,Driving
782,59.84177296,10.79641787,15.4818890958,Driving
783,59.84168853,10.79649605,16.8498321097,Driving
784,59.8415985,10.79656658,17.139512986,Driving
785,59.84151194,10.79664386,16.898112,Driving
786,59.84143356,10.79669525,16.6406172056,Driving
787,59.84138,10.79673115,15.9325049861,Driving
788,59.84127138,10.79676394,17.0107655888,Driving
789,59.84119503,10.79679616,15.7232916167,Driving
790,59.84110516,10.79682767,15.5623566028,Driving
791,59.84102616,10.7968766,15.4979829042,Driving
792,59.84097543,10.79682749,11.8608650958,Driving
793,59.84092791,10.79683783,10.3963623014,Driving
794,59.84088491,10.79679187,9.47903594514,Walking
795,59.84084955,10.79675731,8.07890684931,Walking
796,59.8407977,10.79674751,8.09500065766,Walking
797,59.84073802,10.79670646,9.54340964374,Walking
798,59.84068804,10.79656281,11.3619685479,Driving
799,59.84067321,10.79646675,10.3963623014,Driving
800,59.84064498,10.79631686,11.4907159451,Driving
801,59.84064242,10.79622293,11.184940493,Driving
802,59.84063793,10.79610653,10.943539507,Driving
803,59.84061563,10.79596845,11.0401000549,Driving
804,59.84062143,10.79585846,10.9596325479,Driving
805,59.84058447,10.79572756,11.7321176986,Driving
806,59.84054996,10.7955999,11.4746229042,Driving
807,59.84052793,10.7954775,11.2010343014,Driving
808,59.84049468,10.79536784,11.4102492056,Driving
809,59.84046741,10.79523256,11.5711834521,Driving
810,59.84039871,10.79513131,12.2310142465,Driving
811,59.84035793,10.79502054,11.8125852056,Driving
812,59.84032929,10.79494917,11.265408,Driving
813,59.84031707,10.79484808,11.0079132056,Driving
814,59.84028553,10.79475646,10.7021377535,Driving
815,59.84025609,10.79466343,9.5916903014,Walking
816,59.8402247,10.79453888,10.1066806577,Driving
817,59.84021587,10.79443918,10.5572965479,Driving
818,59.84018456,10.79436577,9.70434465766,Walking
819,59.84018607,10.79427064,8.80311134234,Walking
820,59.84020128,10.79414043,8.88357884931,Walking
821,59.84022766,10.79405635,8.80311134234,Walking
822,59.84030285,10.79401622,10.7986983014,Driving
823,59.84035314,10.79398744,10.0584,Driving
824,59.84041352,10.79393945,9.97793249305,Walking
825,59.84048329,10.79392532,11.1366606028,Driving
826,59.84054616,10.79393008,11.2332211507,Driving
827,59.84061294,10.79392648,12.2149212056,Driving
828,59.84068529,10.79395319,12.4080423014,Driving
829,59.84077948,10.79395653,12.7781914521,Driving
830,59.84084504,10.79396454,12.4241353423,Driving
831,59.84091546,10.79396657,11.9091457535,Driving
832,59.84096629,10.79396953,12.4241353423,Driving
833,59.8410452,10.79397949,11.4907159451,Driving
834,59.84111894,10.79395777,11.587276493,Driving
835,59.84121367,10.79395907,12.1022668493,Driving
836,59.84127367,10.79397628,11.0240062465,Driving
837,59.84131418,10.79397564,8.449056,Walking
838,59.84137089,10.79397535,8.22374805486,Walking
839,59.84141732,10.79398903,8.12718750695,Walking
840,59.84145109,10.79401918,7.33860854791,Walking
841,59.84147467,10.79395184,6.34081545209,Walking
842,59.8415112,10.79390979,6.40518915069,Walking
843,59.8415226,10.79383966,4.00726657535,Walking
844,59.84149282,10.79373704,4.63491090417,Walking
845,59.84145651,10.7936661,4.828032,Walking
846,59.84141503,10.79368466,4.50616312327,Walking
847,59.84135451,10.79370256,5.42348909583,Walking
848,59.84131303,10.79373076,4.65100432882,Walking
849,59.84124524,10.79372089,3.52446345209,Walking
850,59.8411955,10.79368443,4.8924056986,Walking
851,59.8412649,10.79369602,0.579363863022,Stationary
852,59.84133487,10.7936862,2.46229627396,Walking
853,59.84137789,10.79362216,3.57274372604,Walking
854,59.84142295,10.79369796,3.99117315069,Walking
855,59.84147864,10.79380102,5.632704,Walking
856,59.84153301,10.79389204,5.71317112327,Walking
857,59.8414969,10.79384884,3.41180909583,Walking
858,59.84139383,10.79380115,1.83465213697,Walking
859,59.84134486,10.79382597,4.86021884931,Walking
860,59.84130353,10.79386792,5.32692854791,Walking
861,59.84125523,10.79388527,5.2947416986,Walking
862,59.84121043,10.79387026,5.76145139722,Walking
863,59.84114394,10.79382106,7.06501994514,Walking
864,59.84108708,10.79383711,7.53172964374,Walking
865,59.84102694,10.79382442,8.9157656986,Walking
866,59.84095772,10.79381681,10.541203507,Driving
867,59.84088942,10.7938192,10.6377640549,Driving
868,59.84082125,10.79381812,11.8125852056,Driving
869,59.84073168,10.79377998,13.357555507,Driving
870,59.84063533,10.79383338,14.403628493,Driving
871,59.84057099,10.79386302,13.6311441097,Driving
872,59.84050243,10.79388275,9.41466224652,Walking
873,59.84042549,10.79394129,9.39856920557,Walking
874,59.84038262,10.79401805,9.20544734234,Walking
875,59.8403237,10.79406785,9.57559649305,Walking
876,59.84026173,10.7941357,9.49512975348,Walking
877,59.84024802,10.79426396,9.253728,Walking
878,59.84025063,10.79441566,9.3181016986,Walking
879,59.84027578,10.7944922,8.94795254791,Walking
880,59.84027954,10.79460083,9.06060690417,Walking
881,59.84031396,10.79470671,8.7870183014,Walking
882,59.84033767,10.79480187,8.12718750695,Walking
883,59.84035636,10.79488297,7.91797260278,Walking
884,59.84038103,10.7949631,8.15937435626,Walking
885,59.84043837,10.79503044,9.51122279443,Walking
886,59.84047736,10.79510638,9.39856920557,Walking
887,59.84053807,10.79519673,10.1871473972,Driving
888,59.84057473,10.79531356,10.5251096986,Driving
889,59.84060771,10.79545024,11.667744,Driving
890,59.84064326,10.79557367,11.7964913972,Driving
891,59.84068439,10.7958346,11.5229027944,Driving
892,59.84068927,10.79596524,12.4563221917,Driving
893,59.84069243,10.79610416,12.4402291507,Driving
894,59.84068086,10.79622292,10.8469781917,Driving
895,59.84067787,10.79632356,9.63997019165,Walking
896,59.84070073,10.79638388,7.7087576986,Walking
897,59.84068927,10.79648142,4.97287282187,Walking
898,59.84067551,10.79656311,6.58221720557,Walking
899,59.84060766,10.7966672,8.9157656986,Walking
900,59.84058198,10.79671938,7.7087576986,Walking
901,59.84065665,10.79570246,12.0057063014,Driving
902,59.84066303,10.79658761,0.337962229448,Stationary
903,59.84060375,10.79672812,5.52005002744,Walking
904,59.84060629,10.79680395,5.71317112327,Walking
905,59.84051991,10.79684614,9.22154115069,Walking
906,59.84045056,10.79690162,11.0401000549,Driving
907,59.84039922,10.79694856,11.1205667944,Driving
908,59.84031611,10.79692457,13.6633301917,Driving
909,59.8402296,10.79693093,15.0473670139,Driving
910,59.84014096,10.79689914,16.7854584112,Driving
911,59.84005862,10.79691533,17.2682603832,Driving
912,59.83996407,10.79694102,19.070727014,Train
913,59.83985441,10.79694353,19.3604078903,Train
914,59.83972469,10.79696155,20.1168,Train
915,59.83959063,10.79696344,21.2111544112,Train
916,59.83946782,10.79695022,21.1789667944,Train
917,59.83938262,10.79695523,21.6456764931,Train
918,59.83925156,10.79696508,21.4364615888,Train
919,59.83912128,10.79699173,22.0641063013,Train
920,59.83899833,10.79700468,22.0641063013,Train
921,59.83887051,10.79699144,21.9514527125,Train
922,59.83874555,10.79699987,22.0158264112,Train
923,59.83862326,10.79699921,22.0480124931,Train
924,59.83849648,10.79704411,21.9836387944,Train
925,59.83838579,10.79702731,21.0984992875,Train
926,59.83826653,10.79699121,19.9236789041,Train
927,59.83816391,10.79697355,19.4408753972,Train
928,59.83808105,10.79698416,18.4269884931,Train
929,59.83788594,10.79700058,14.9508056986,Train
930,59.83782845,10.79698777,12.2149212056,Driving
931,59.83776257,10.79700913,9.22154115069,Train
932,59.83770466,10.79702842,4.28085517813,Train
933,59.83796754,10.79700051,17.4774752875,Train
934,59.8376524,10.79701124,3.04166013697,Walking
935,59.83761404,10.79700906,3.04166013697,Walking
936,59.83756623,10.79701342,5.32692854791,Walking
937,59.83752081,10.79700522,6.35690887673,Walking
938,59.83746499,10.79701093,8.7870183014,Walking
939,59.83741156,10.79699632,10.1549605479,Driving
940,59.83737538,10.79697951,11.3780623563,Driving
941,59.8373072,10.79697583,12.8586581917,Driving
942,59.83722032,10.796965,13.6472363833,Driving
943,59.8371385,10.79694245,13.5023967125,Driving
944,59.83706294,10.79693713,12.9713133153,Driving
945,59.83699428,10.79691892,13.4380230139,Driving
946,59.83692919,10.79689445,13.1322467944,Driving
947,59.83687302,10.7969116,11.9735194521,Driving
948,59.83682033,10.79689528,9.23763419165,Walking
949,59.83676679,10.7968685,9.47903594514,Walking
950,59.8367186,10.79687147,7.96625249305,Walking
951,59.83666348,10.79679168,4.79584515069,Walking
952,59.8366395,10.79673059,5.11771402744,Walking
953,59.83662493,10.79661529,6.00285315069,Walking
954,59.83657835,10.79650709,6.59831024652,Walking
955,59.83652114,10.79642852,9.01232624652,Walking
956,59.83647068,10.79633619,9.10888679443,Walking
957,59.83641806,10.79625829,9.63997019165,Walking
958,59.83636447,10.79620865,9.67215780835,Walking
959,59.83629615,10.7961873,10.460736,Driving
960,59.83621855,10.7961916,10.0423061917,Driving
961,59.83615588,10.79619701,12.1022668493,Driving
962,59.83606467,10.79617449,13.9208249861,Driving
963,59.83598056,10.79619495,14.564563507,Driving
964,59.83589619,10.79617788,15.0473670139,Driving
965,59.83581716,10.79615527,15.4818890958,Driving
966,59.83572957,10.7961337,15.2726741917,Driving
967,59.83565282,10.79611587,14.886432,Driving
968,59.83556985,10.7961237,14.5323758903,Driving
969,59.83551603,10.79610445,12.5689765479,Driving
970,59.83544384,10.79609481,12.6494440549,Driving
971,59.83537132,10.79608921,12.4885098083,Driving
972,59.83529842,10.79608726,11.0883799451,Driving
973,59.83523169,10.79609184,10.0584,Driving
974,59.83517691,10.79606656,10.1066806577,Driving
975,59.8351213,10.79599776,10.2515210958,Driving
976,59.83508445,10.7960744,5.9706663014,Walking
977,59.83503246,10.79610492,7.04892690417,Walking
978,59.83501095,10.79616205,7.04892690417,Walking
979,59.83496791,10.79624212,8.01453315069,Walking
980,59.83498122,10.79632047,7.40298224652,Walking
981,59.83494944,10.79641914,8.09500065766,Walking
982,59.83494173,10.79652927,8.36858849305,Walking
983,59.83493885,10.79665493,5.74535797256,Walking
984,59.83492181,10.79673643,0.0,Train
985,59.83490639,10.79666101,1.85074556163,Walking
986,59.83490491,10.79657312,1.80246528768,Walking
987,59.83491607,10.79650219,1.80246528768,Walking
988,59.83492128,10.79642867,2.01168,Walking
989,59.83492425,10.79634033,1.38403586302,Stationary
990,59.8349213,10.79626548,1.88293241093,Walking
991,59.83491249,10.79619317,2.46229627396,Walking
992,59.83492404,10.79611566,2.25308156163,Walking
993,59.83493435,10.79604321,1.5771571507,Walking
994,59.83493476,10.79596446,1.73809158907,Walking
995,59.83494745,10.79588901,2.10824054791,Walking
996,59.83494394,10.79580595,2.14042758907,Walking
997,59.83493873,10.7957078,1.52887678082,Walking
998,59.83492615,10.79562773,1.36794243837,Stationary
999,59.83493004,10.79554844,1.81855871232,Walking
1000,59.83497477,10.79558122,2.02777342465,Walking
1001,59.83497197,10.79566005,2.22089471232,Walking
1002,59.83495084,10.79572984,2.04386684931,Walking
1003,59.83495186,10.7958251,2.49448312327,Walking
1004,59.83494723,10.79591319,1.73809158907,Walking
1005,59.83494164,10.79598622,2.28526841093,Walking
1006,59.83493746,10.79605794,1.97949315069,Walking
1007,59.83493637,10.7961531,2.30136183559,Walking
1008,59.8349241,10.79622565,1.96339972604,Walking
1009,59.83490889,10.79631156,2.0760536986,Walking
1010,59.83490278,10.79638773,2.04386684931,Walking
1011,59.83489089,10.79645511,1.70590454791,Walking
1012,59.83488664,10.79652958,1.99558657535,Walking
1013,59.83487453,10.79661759,1.59325057535,Walking
1014,59.83486941,10.79669039,2.20480128768,Train
1015,59.83486248,10.79677776,1.609344,Train
1016,59.83485482,10.79686518,1.89902583559,Train
1017,59.83486225,10.79696014,1.85074556163,Train
1018,59.83483554,10.79702194,1.86683898628,Train
1019,59.83478449,10.79702228,3.10603383559,Train
1020,59.83474864,10.79704892,0.852952273957,Train
1021,59.83471061,10.79706248,0.692017931512,Train
1022,59.83467279,10.79710481,0.0,Train
1023,59.83462941,10.79713148,1.91511945209,Train
1024,59.83458904,10.79711352,1.52887678082,Train
1025,59.83456722,10.79717178,0.0,Train
1026,59.83452462,10.79717316,1.51278335616,Train
1027,59.83447131,10.7971919,1.59325057535,Train
1028,59.83444263,10.79725111,0.0,Train
1029,59.83448242,10.797247,11.5229027944,Train
1030,59.83465238,10.79732082,13.1805266847,Train
1031,59.83483177,10.79735872,13.3736493153,Train
1032,59.83497631,10.79734599,13.6472363833,Train
1033,59.83514617,10.79727043,14.5162836167,Train
1034,59.83528112,10.79722965,14.8220583014,Train
1035,59.83540386,10.79723492,14.7737784111,Train
1036,59.8355193,10.79725906,14.886432,Train
1037,59.83561847,10.79727442,15.0312732056,Train
1038,59.83573848,10.79728685,15.9485987944,Train
1039,59.83584741,10.79732065,15.9003189042,Train
1040,59.83592018,10.79734207,15.1117407125,Train
1041,59.83602908,10.79738692,14.4680021917,Train
1042,59.8361379,10.79741484,14.9347118903,Train
1043,59.83625834,10.7974147,15.5945426847,Train
1044,59.83630567,10.79739914,15.3370478903,Train
1045,59.83644546,10.79744403,16.7532707944,Train
1046,59.83654307,10.79746549,18.0729323832,Train
1047,59.83665697,10.79750111,18.2821472875,Train
1048,59.83678643,10.79753107,19.8110253153,Train
1049,59.83689939,10.79749923,20.680071014,Train
1050,59.83704149,10.79746129,21.1306869041,Train
1051,59.83717991,10.79742394,21.8227053153,Train
1052,59.83734696,10.79738083,23.9309450959,Train
1053,59.83751512,10.79738726,24.9931118903,Train
1054,59.83769634,10.79745826,27.1496346306,Train
1055,59.83788799,10.79742072,28.8233507944,Train
1056,59.83805328,10.79733238,28.9038167666,Train
1057,59.83830831,10.79717322,32.8788984112,Train
1058,59.83841661,10.79721728,29.772864,Train
1059,59.83858045,10.79714907,30.0303587944,Train
1060,59.83876501,10.79712135,29.821145425,Train
1061,59.83892845,10.79715774,29.9177052056,Train
1062,59.83910143,10.79716191,29.8855175888,Train
1063,59.83928249,10.79716324,30.1108247666,Train
1064,59.83943587,10.79714316,29.3383403832,Train
1065,59.83962422,10.79712581,29.9820773694,Train
1066,59.83976578,10.79713098,29.7084887666,Train
1067,59.83993569,10.79713963,29.821145425,Train
1068,59.84007317,10.79714221,26.715111014,Train
1069,59.84022697,10.79715948,27.0208872334,Train
1070,59.84040773,10.79719617,29.5636506306,Train
1071,59.84056959,10.79718716,29.322246575,Train
1072,59.84072448,10.7972675,28.8877260278,Train
1073,59.84088835,10.79735231,29.7406763832,Train
1074,59.84102527,10.7974215,31.0925255888,Train
1075,59.84122958,10.79754302,31.2534606028,Train
1076,59.84140493,10.79764379,30.6580019722,Train
1077,59.84157445,10.79777841,31.0925255888,Train
1078,59.84173111,10.7979095,29.933799014,Train
1079,59.84187226,10.79807091,30.7062833972,Train
1080,59.84202002,10.79822692,30.9637781916,Train
1081,59.84216037,10.79847143,30.9476843832,Train
1082,59.84230508,10.79866,31.028153425,Train
1083,59.84246314,10.79887087,30.0947340278,Train
1084,59.8426136,10.79909476,30.529254575,Train
1085,59.84274983,10.79929764,30.5131607666,Train
1086,59.8428658,10.79951068,29.2900620278,Train
1087,59.84297873,10.79983578,30.3844133694,Train
1088,59.84308296,10.80008679,30.2556659722,Train
1089,59.84316705,10.80042612,30.818936986,Train
1090,59.84326507,10.80073285,30.5614421916,Train
1091,59.84347557,10.80111332,27.1657253694,Train
1092,59.84364718,10.80133543,26.0713740278,Train
1093,59.84374097,10.8015281,25.5563829041,Train
1094,59.84335182,10.80090862,27.922119014,Train
1095,59.84382333,10.80172176,23.335488,Train
1096,59.84392123,10.8018514,21.082407014,Train
1097,59.84402333,10.8019748,21.0502193972,Train
1098,59.84412053,10.8020535,20.519136,Train
1099,59.8442462,10.80211774,23.2067406028,Train
1100,59.84436131,10.80217274,20.7122570959,Train
1101,59.8444809,10.80221076,21.0180333153,Train
1102,59.84459556,10.80225379,18.8293244931,Train
1103,59.84473122,10.80226934,18.1373076168,Train
1104,59.84482209,10.80234983,18.2177735888,Train
1105,59.84491468,10.80236581,17.2521681097,Train
1106,59.8449995,10.80239697,16.1256276168,Train
1107,59.84516089,10.80249321,14.6128433972,Train
1108,59.84522552,10.80253973,13.6311441097,Train
1109,59.84529651,10.80261752,12.472416,Train
1110,59.84534928,10.80261823,10.782604493,Train
1111,59.84540608,10.80262678,10.6377640549,Train
1112,59.8450723,10.80245883,15.3853293153,Train
1113,59.84544768,10.80263585,8.01453315069,Train
1114,59.8454874,10.80264643,6.75924449305,Train
1115,59.84553324,10.80265626,4.86021884931,Train
1116,59.84551113,10.80272931,0.949512917793,Train
1117,59.84551846,10.80280779,0.981699863022,Train
1118,59.84554381,10.80287993,0.0,Train
1119,59.84559051,10.80288462,1.77027843837,Train
1120,59.84560862,10.80294651,1.65762427396,Train
1121,59.84565669,10.80293554,1.96339972604,Train
1122,59.84570361,10.80294805,1.80246528768,Train
1123,59.8457614,10.80292667,2.25308156163,Train
